src,timestep,keyword,verb,freq
ptt,t4,中國,灣紅,1
ptt,t4,臺灣,爆紅,1
ptt,t4,臺灣,軟,1
ptt,t4,臺灣,聊到,1
ptt,t4,美國,登天,1
ptt,t4,中國,相關,1
ptt,t4,臺灣,國際,1
ptt,t4,中國,促使,1
ptt,t4,臺灣,提笑,1
ptt,t4,中國,軟男,1
ptt,t4,中國,成為,1
ptt,t4,臺灣,躲到,1
ptt,t4,臺灣,解救,1
ptt,t4,中國,灣列,1
ptt,t4,中國,列為,1
ptt,t4,臺灣,維持,1
ptt,t4,中國,說現,1
ptt,t4,臺灣,沒意,1
ptt,t4,臺灣,擴及,1
ptt,t4,中國,期間,1
ptt,t4,臺灣,下來,1
ptt,t4,臺灣,夠歸化,1
ptt,t4,臺灣,取得,1
ptt,t4,臺灣,回,1
ptt,t4,臺灣,改名,1
ptt,t4,中國,踏上,1
ptt,t4,中國,坐,1
ptt,t4,臺灣,受不了,1
ptt,t4,中國,連,1
ptt,t4,臺灣,出來,1
ptt,t4,中國,接受,1
ptt,t4,中國,打,1
ptt,t4,臺灣,幾,1
ptt,t4,臺灣,引進,1
ptt,t4,臺灣,掃,1
ptt,t4,臺灣,用掃,1
ptt,t4,美國,拜登,1
ptt,t4,中國,觀點,1
ptt,t4,美國,合作,1
ptt,t4,中國,建議,1
ptt,t4,美國,使,1
ptt,t4,中國,論誰,1
ptt,t4,中國,重組,1
ptt,t4,中國,增加,1
ptt,t4,中國,禁用,1
ptt,t4,臺灣,繼,1
ptt,t4,臺灣,諸島,1
ptt,t4,臺灣,邀請,1
ptt,t4,中國,打擊,1
ptt,t4,中國,沒有,1
ptt,t4,中國,引渡,1
ptt,t4,臺灣,廢材,1
ptt,t4,中國,得到,1
ptt,t4,臺灣,包括,1
ptt,t4,美國,持,1
ptt,t4,中國,慘,1
ptt,t4,臺灣,連,1
ptt,t4,中國,接下,1
ptt,t4,臺灣,積電,1
ptt,t4,中國,出動,1
ptt,t4,臺灣,覺,1
ptt,t4,臺灣,對於,1
ptt,t4,臺灣,造成,1
ptt,t4,臺灣,打倒,1
ptt,t4,中國,走向,1
ptt,t4,美國,承認,1
ptt,t4,臺灣,稱為,1
ptt,t4,臺灣,等,1
ptt,t4,臺灣,無,1
ptt,t4,臺灣,話,1
ptt,t4,臺灣,住在,1
ptt,t4,中國,抹黑,1
ptt,t4,臺灣,亂,1
ptt,t4,臺灣,破解,1
ptt,t4,中國,灣為,1
ptt,t4,美國,狂嗆,1
ptt,t4,中國,惹來,1
ptt,t4,中國,敲碎,1
ptt,t4,臺灣,加碼,1
ptt,t4,中國,浩劫,1
ptt,t4,臺灣,歧視,1
ptt,t4,臺灣,離,1
ptt,t4,臺灣,納,1
ptt,t4,臺灣,含,1
ptt,t4,中國,們國,1
ptt,t4,臺灣,彈射,1
ptt,t4,臺灣,打飛,1
ptt,t4,臺灣,罵,1
ptt,t4,臺灣,充斥,1
ptt,t4,中國,攖,1
ptt,t4,臺灣,呼喊,1
ptt,t4,臺灣,於,1
ptt,t4,臺灣,生於,1
ptt,t4,臺灣,關,1
ptt,t4,中國,踩到,1
ptt,t4,臺灣,把,1
ptt,t4,臺灣,扛,1
ptt,t4,中國,釣魚,1
ptt,t4,中國,國民,1
ptt,t4,臺灣,遵守,1
ptt,t4,臺灣,做,1
ptt,t4,中國,棄,1
ptt,t4,中國,表對,1
ptt,t4,臺灣,接收,1
ptt,t4,臺灣,飛天,1
ptt,t4,中國,分,1
ptt,t4,臺灣,了解,1
ptt,t4,中國,等同,1
ptt,t4,中國,比照,1
ptt,t4,中國,當,1
ptt,t4,臺灣,先請,1
ptt,t4,臺灣,收,1
ptt,t4,臺灣,並且,1
ptt,t4,中國,對待,1
ptt,t4,中國,罵,1
ptt,t4,臺灣,熱門,1
ptt,t4,中國,解釋,1
ptt,t4,美國,預定,1
ptt,t4,美國,運至,1
ptt,t4,中國,皈依,1
ptt,t4,臺灣,管制,1
ptt,t4,美國,找,1
ptt,t4,美國,連,1
ptt,t4,美國,到,1
ptt,t4,臺灣,連續,1
ptt,t4,臺灣,來說,1
ptt,t4,中國,安安,1
ptt,t4,中國,變成,1
ptt,t4,臺灣,救,1
ptt,t4,臺灣,認定,1
ptt,t4,臺灣,知識,1
ptt,t4,臺灣,幾萬,1
ptt,t4,臺灣,許,1
ptt,t4,臺灣,提在,1
ptt,t4,臺灣,阻礙,1
ptt,t4,中國,彙且,1
ptt,t4,臺灣,值得,1
ptt,t4,臺灣,煩死,1
ptt,t4,臺灣,喊,1
ptt,t4,臺灣,增加,1
ptt,t4,美國,令,1
ptt,t4,中國,打造,1
ptt,t4,中國,挑釁,1
ptt,t4,中國,承認,1
ptt,t4,臺灣,阻止,1
ptt,t4,中國,大對,1
ptt,t4,中國,要求,1
ptt,t4,中國,預料,1
ptt,t4,中國,隨後,1
ptt,t4,臺灣,開完,1
ptt,t4,中國,97年,1
ptt,t4,臺灣,RE,1
ptt,t4,臺灣,交給,1
ptt,t4,臺灣,國家,1
ptt,t4,中國,圍毆,1
ptt,t4,臺灣,靠近,1
ptt,t4,中國,夠購,1
ptt,t4,中國,為啥,1
ptt,t4,中國,遊行,1
ptt,t4,中國,布對,1
ptt,t4,美國,歧視,1
ptt,t4,美國,看,1
ptt,t4,中國,挑戰,1
ptt,t4,臺灣,提出,1
ptt,t4,臺灣,貼窗,1
ptt,t4,臺灣,點選,1
ptt,t4,美國,住,1
ptt,t4,臺灣,開,1
ptt,t4,中國,回,1
ptt,t4,臺灣,統,1
ptt,t4,中國,定回,1
ptt,t4,中國,回到,1
ptt,t4,中國,別說,1
ptt,t5,臺灣,有,20
ptt,t5,臺灣,來,13
ptt,t5,臺灣,為,10
ptt,t5,中國,為,6
ptt,t5,中國,有,5
ptt,t5,臺灣,提升,5
ptt,t5,臺灣,經,5
ptt,t5,臺灣,搞,5
ptt,t5,臺灣,到,5
ptt,t5,中國,喜歡,5
ptt,t5,中國,們,5
ptt,t5,臺灣,回到,5
ptt,t5,中國,來,4
ptt,t5,臺灣,打,4
ptt,t5,中國,與,4
ptt,t5,中國,訪問,4
ptt,t5,臺灣,們,4
ptt,t5,臺灣,支持,4
ptt,t5,中國,改變,4
ptt,t5,臺灣,指責,4
ptt,t5,臺灣,使,4
ptt,t5,中國,回到,4
ptt,t5,臺灣,找,3
ptt,t5,中國,個,3
ptt,t5,中國,要求,3
ptt,t5,臺灣,熱愛,3
ptt,t5,臺灣,叫,3
ptt,t5,臺灣,看,3
ptt,t5,臺灣,入境,3
ptt,t5,美國,學,3
ptt,t5,臺灣,代表,3
ptt,t5,臺灣,幫助,3
ptt,t5,臺灣,看來,3
ptt,t5,美國,與,3
ptt,t5,中國,使用,3
ptt,t5,中國,新聞,2
ptt,t5,臺灣,接近,2
ptt,t5,中國,看到,2
ptt,t5,臺灣,接受,2
ptt,t5,美國,保護,2
ptt,t5,中國,遭誤,2
ptt,t5,臺灣,提高,2
ptt,t5,中國,用,2
ptt,t5,臺灣,出來,2
ptt,t5,中國,會上,2
ptt,t5,中國,對,2
ptt,t5,臺灣,包含,2
ptt,t5,臺灣,遵守,2
ptt,t5,臺灣,承認,2
ptt,t5,臺灣,住,2
ptt,t5,中國,看,2
ptt,t5,臺灣,批評,2
ptt,t5,中國,打,2
ptt,t5,臺灣,留在,2
ptt,t5,中國,入侵,2
ptt,t5,中國,封鎖,2
ptt,t5,美國,加入,2
ptt,t5,美國,前往,2
ptt,t5,美國,超越,2
ptt,t5,中國,使得,2
ptt,t5,臺灣,個,2
ptt,t5,臺灣,哭,2
ptt,t5,中國,回應,2
ptt,t5,臺灣,看看,2
ptt,t5,中國,包括,2
ptt,t5,臺灣,攻擊,2
ptt,t5,臺灣,拿下,2
ptt,t5,臺灣,笑,2
ptt,t5,臺灣,接收,2
ptt,t5,美國,個生,2
ptt,t5,臺灣,臺灣,2
ptt,t5,臺灣,國際,2
ptt,t5,美國,們,2
ptt,t5,臺灣,對待,2
ptt,t5,美國,呼籲,2
ptt,t5,臺灣,提到,2
ptt,t5,美國,對,2
ptt,t5,中國,需要,2
ptt,t5,臺灣,美國,2
ptt,t5,臺灣,加碼,2
ptt,t5,中國,歐洲,2
ptt,t5,臺灣,做,2
ptt,t5,美國,取代,2
ptt,t5,美國,從,2
ptt,t5,中國,引導,2
ptt,t5,臺灣,增加,2
ptt,t5,中國,打擊,2
ptt,t5,臺灣,置放,2
ptt,t5,臺灣,知道,2
ptt,t5,中國,回,2
ptt,t5,臺灣,國嗎,2
ptt,t5,美國,去,2
ptt,t5,美國,到,2
ptt,t5,臺灣,保衛,2
ptt,t5,美國,送去,2
ptt,t5,臺灣,於,2
ptt,t5,臺灣,喜歡,2
ptt,t5,臺灣,喊,2
ptt,t5,臺灣,變成,2
ptt,t5,臺灣,德國,2
ptt,t5,美國,返回,2
ptt,t5,美國,反對,2
ptt,t5,臺灣,靠近,1
ptt,t5,臺灣,變,1
ptt,t5,中國,愚民,1
ptt,t5,臺灣,黨趕,1
ptt,t5,美國,復,1
ptt,t5,臺灣,發展,1
ptt,t5,臺灣,過,1
ptt,t5,中國,晶圓,1
ptt,t5,臺灣,根留,1
ptt,t5,中國,使,1
ptt,t5,臺灣,個來,1
ptt,t5,美國,搬到,1
ptt,t5,臺灣,公布,1
ptt,t5,美國,惹毛,1
ptt,t5,中國,關於,1
ptt,t5,臺灣,病畜,1
ptt,t5,臺灣,會從,1
ptt,t5,中國,於華,1
ptt,t5,臺灣,加薪,1
ptt,t5,中國,譴責,1
ptt,t5,中國,同情,1
ptt,t5,中國,出身,1
ptt,t5,臺灣,機制,1
ptt,t5,臺灣,內政,1
ptt,t5,臺灣,出售,1
ptt,t5,臺灣,錯,1
ptt,t5,中國,指責,1
ptt,t5,臺灣,遇到,1
ptt,t5,中國,數與,1
ptt,t5,臺灣,與,1
ptt,t5,美國,報導,1
ptt,t5,中國,視為,1
ptt,t5,中國,關注,1
ptt,t5,臺灣,代管,1
ptt,t5,臺灣,東西,1
ptt,t5,臺灣,接管,1
ptt,t5,美國,把,1
ptt,t5,臺灣,組成,1
ptt,t5,臺灣,制衡,1
ptt,t5,臺灣,趕,1
ptt,t5,臺灣,攤手,1
ptt,t5,中國,不管,1
ptt,t5,臺灣,提名,1
ptt,t5,臺灣,業,1
ptt,t5,臺灣,比現,1
ptt,t5,臺灣,脫鉤,1
ptt,t5,臺灣,出示,1
ptt,t5,中國,收割,1
ptt,t5,中國,影響,1
ptt,t5,中國,靠近,1
ptt,t5,中國,攔查,1
ptt,t5,臺灣,堪稱,1
ptt,t5,臺灣,相關,1
ptt,t5,臺灣,給,1
ptt,t5,美國,像,1
ptt,t5,臺灣,醫院,1
ptt,t5,臺灣,綠執,1
ptt,t5,臺灣,國龍,1
ptt,t5,中國,擊,1
ptt,t5,臺灣,撤退,1
ptt,t5,美國,勢力,1
ptt,t5,臺灣,經來,1
ptt,t5,臺灣,該課,1
ptt,t5,臺灣,拿,1
ptt,t5,臺灣,承擔,1
ptt,t5,臺灣,時候,1
ptt,t5,臺灣,削弱,1
ptt,t5,臺灣,抵擋,1
ptt,t5,臺灣,聽說,1
ptt,t5,中國,責,1
ptt,t5,臺灣,誠實,1
ptt,t5,臺灣,退出,1
ptt,t5,臺灣,畫,1
ptt,t5,臺灣,骨折,1
ptt,t5,臺灣,不行,1
ptt,t5,臺灣,促進,1
ptt,t5,臺灣,艦群,1
ptt,t5,中國,實現,1
ptt,t5,臺灣,寄,1
ptt,t5,臺灣,宣洗,1
ptt,t5,中國,摧毀,1
ptt,t5,中國,稱呼,1
ptt,t5,臺灣,理解,1
ptt,t5,臺灣,館翻,1
ptt,t5,臺灣,趕來,1
ptt,t5,臺灣,緝毒,1
ptt,t5,臺灣,阻礙,1
ptt,t5,臺灣,出,1
ptt,t5,美國,嗆,1
ptt,t5,臺灣,離開,1
ptt,t5,臺灣,逸文,1
ptt,t5,美國,依靠,1
ptt,t5,臺灣,放任,1
ptt,t5,美國,靠著,1
ptt,t5,美國,貢獻,1
ptt,t5,中國,騙,1
ptt,t5,美國,撐,1
ptt,t5,美國,離開,1
ptt,t5,中國,代表,1
ptt,t5,中國,引發,1
ptt,t5,中國,種植,1
ptt,t5,中國,醫護,1
ptt,t5,美國,出走,1
ptt,t5,臺灣,認同,1
ptt,t5,臺灣,危害,1
ptt,t5,臺灣,遭,1
ptt,t5,臺灣,滿德,1
ptt,t5,臺灣,灣看,1
ptt,t5,中國,批評,1
ptt,t5,臺灣,明白,1
ptt,t5,中國,武漢,1
ptt,t5,中國,猛料,1
ptt,t5,中國,幹,1
ptt,t5,美國,隨,1
ptt,t5,臺灣,比不上,1
ptt,t5,臺灣,交由,1
ptt,t5,中國,從東,1
ptt,t5,臺灣,感到,1
ptt,t5,臺灣,益於,1
ptt,t5,臺灣,無腦,1
ptt,t5,臺灣,卻來,1
ptt,t5,臺灣,嫁,1
ptt,t5,臺灣,解釋,1
ptt,t5,臺灣,歧視,1
ptt,t5,美國,指責,1
ptt,t5,臺灣,盯上,1
ptt,t5,臺灣,排擠,1
ptt,t5,中國,給,1
ptt,t5,中國,鎮壓,1
ptt,t5,中國,了解,1
ptt,t5,中國,導致,1
ptt,t5,中國,統對,1
ptt,t5,臺灣,低估,1
ptt,t5,美國,回,1
ptt,t5,中國,抱怨,1
ptt,t5,臺灣,利用,1
ptt,t5,臺灣,堅定,1
ptt,t5,美國,指望,1
ptt,t5,中國,提到,1
ptt,t5,中國,夠等,1
ptt,t5,臺灣,國玩,1
ptt,t5,臺灣,放棄,1
ptt,t5,中國,救,1
ptt,t5,中國,~奴性,1
ptt,t5,中國,美化,1
ptt,t5,臺灣,降雨,1
ptt,t5,臺灣,看好,1
ptt,t5,臺灣,腹還,1
ptt,t5,臺灣,來賣,1
ptt,t5,中國,禁止,1
ptt,t5,臺灣,夠,1
ptt,t5,臺灣,延伸,1
ptt,t5,中國,做到,1
ptt,t5,臺灣,打開,1
ptt,t5,臺灣,會來,1
ptt,t5,臺灣,對嗎,1
ptt,t5,臺灣,實務,1
ptt,t5,中國,擊退,1
ptt,t5,臺灣,拍照,1
ptt,t5,中國,法院,1
ptt,t5,中國,擔憂,1
ptt,t5,中國,刺激,1
ptt,t5,臺灣,國家,1
ptt,t5,臺灣,南下,1
ptt,t5,臺灣,怕,1
ptt,t5,臺灣,包括,1
ptt,t5,臺灣,蓋但,1
ptt,t5,中國,逼迫,1
ptt,t5,美國,入境,1
ptt,t5,中國,跳針,1
ptt,t5,中國,搞爛,1
ptt,t5,美國,退到,1
ptt,t5,臺灣,如說,1
ptt,t5,臺灣,小時,1
ptt,t5,中國,問到,1
ptt,t5,臺灣,關,1
ptt,t5,臺灣,成為,1
ptt,t5,臺灣,希望,1
ptt,t5,臺灣,改善,1
ptt,t5,美國,來,1
ptt,t5,中國,從,1
ptt,t5,中國,逃回,1
ptt,t5,臺灣,存放,1
ptt,t5,美國,給,1
ptt,t5,中國,闡述,1
ptt,t5,中國,們當,1
ptt,t5,中國,迫使,1
ptt,t5,中國,建立,1
ptt,t5,中國,經,1
ptt,t5,中國,接受,1
ptt,t5,中國,會受,1
ptt,t5,中國,反對,1
ptt,t5,中國,產黨,1
ptt,t5,中國,寫,1
ptt,t5,中國,指控,1
ptt,t5,中國,訴,1
ptt,t5,臺灣,象徵,1
ptt,t5,臺灣,披露,1
ptt,t5,臺灣,保障,1
ptt,t5,臺灣,經傳,1
ptt,t5,臺灣,扶植,1
ptt,t5,中國,封,1
ptt,t5,中國,檢與其對,1
ptt,t5,中國,令,1
ptt,t5,臺灣,閃過,1
ptt,t5,臺灣,造假,1
ptt,t5,臺灣,願役,1
ptt,t5,臺灣,引發,1
ptt,t5,美國,說,1
ptt,t5,中國,前往,1
ptt,t5,臺灣,目標,1
ptt,t5,中國,雲端,1
ptt,t5,中國,符合,1
ptt,t5,中國,叫做,1
ptt,t5,中國,電,1
ptt,t5,美國,撤返,1
ptt,t5,中國,罵,1
ptt,t5,中國,逼近,1
ptt,t5,中國,洗腦,1
ptt,t5,臺灣,戰車,1
ptt,t5,臺灣,看到,1
ptt,t5,臺灣,貼換,1
ptt,t5,臺灣,改成,1
ptt,t5,臺灣,打檢,1
ptt,t5,臺灣,承諾,1
ptt,t5,臺灣,送,1
ptt,t5,臺灣,得分,1
ptt,t5,中國,輸給,1
ptt,t5,中國,抓到,1
ptt,t5,臺灣,自誒,1
ptt,t5,中國,欺壓,1
ptt,t5,臺灣,電子,1
ptt,t5,中國,居,1
ptt,t5,臺灣,吸塵器,1
ptt,t5,臺灣,相機,1
ptt,t5,中國,門讓,1
ptt,t5,中國,保衛,1
ptt,t5,臺灣,用人,1
ptt,t5,中國,磨掉,1
ptt,t5,臺灣,裝,1
ptt,t5,臺灣,形容,1
ptt,t5,中國,推,1
ptt,t5,美國,送,1
ptt,t5,中國,相信,1
ptt,t5,臺灣,棒賽,1
ptt,t5,中國,分別,1
ptt,t5,中國,顯示,1
ptt,t5,臺灣,來過,1
ptt,t5,中國,不如,1
ptt,t5,中國,超過,1
ptt,t5,美國,抗衡,1
ptt,t5,中國,交近,1
ptt,t5,中國,持,1
ptt,t5,中國,引用,1
ptt,t5,臺灣,禁過,1
ptt,t5,臺灣,害死,1
ptt,t5,臺灣,想想,1
ptt,t5,中國,離開,1
ptt,t5,臺灣,電,1
ptt,t5,臺灣,跑,1
ptt,t5,臺灣,制裁,1
ptt,t5,臺灣,投民,1
ptt,t5,中國,受到,1
ptt,t5,臺灣,接回,1
ptt,t5,臺灣,別提,1
ptt,t5,美國,攻擊,1
ptt,t5,中國,租,1
ptt,t5,臺灣,見識,1
ptt,t5,臺灣,攻打,1
ptt,t5,臺灣,期間,1
ptt,t5,臺灣,超越,1
ptt,t5,臺灣,乘坐,1
ptt,t5,臺灣,不用,1
ptt,t5,臺灣,登機,1
ptt,t5,臺灣,想,1
ptt,t5,臺灣,花,1
ptt,t5,臺灣,了解,1
ptt,t5,美國,依賴,1
ptt,t5,中國,承認,1
ptt,t5,臺灣,宣佈,1
ptt,t5,臺灣,會唸,1
ptt,t5,中國,赴,1
ptt,t5,中國,放校,1
ptt,t5,臺灣,站在,1
ptt,t5,臺灣,捍衛,1
ptt,t5,臺灣,少,1
ptt,t5,中國,交給,1
ptt,t5,美國,後來,1
ptt,t5,臺灣,犧牲,1
ptt,t5,臺灣,呼喊,1
ptt,t5,中國,偷東,1
ptt,t5,臺灣,寫上,1
ptt,t5,臺灣,使用,1
ptt,t5,美國,中國,1
ptt,t5,美國,選,1
ptt,t5,美國,住,1
ptt,t5,中國,分,1
ptt,t5,臺灣,洗錢,1
ptt,t5,美國,拒絕,1
ptt,t5,臺灣,做為,1
ptt,t5,臺灣,只有,1
ptt,t5,中國,隱藏,1
ptt,t5,臺灣,撤回,1
ptt,t5,臺灣,援助,1
ptt,t5,臺灣,吞,1
ptt,t5,臺灣,住在,1
ptt,t5,美國,個,1
ptt,t5,美國,時,1
ptt,t5,臺灣,逃,1
ptt,t5,中國,遵守,1
ptt,t5,臺灣,做對,1
ptt,t5,臺灣,回,1
ptt,t5,臺灣,棒球,1
ptt,t5,中國,變成,1
ptt,t5,臺灣,在意,1
ptt,t5,臺灣,連任,1
ptt,t5,臺灣,穿著,1
ptt,t5,臺灣,改變,1
ptt,t5,臺灣,懂為,1
ptt,t5,臺灣,落實,1
ptt,t5,臺灣,翻譯,1
ptt,t5,中國,引起,1
ptt,t5,美國,拿到,1
ptt,t5,中國,高估,1
ptt,t5,臺灣,去,1
ptt,t5,中國,砲轟,1
ptt,t5,中國,歸順,1
ptt,t5,美國,餘國,1
ptt,t5,中國,做意,1
ptt,t5,中國,輯黨,1
ptt,t5,臺灣,還算,1
ptt,t5,中國,想與,1
ptt,t5,臺灣,自殺,1
ptt,t5,臺灣,幾乎,1
ptt,t5,美國,反,1
ptt,t5,中國,熱像,1
ptt,t5,臺灣,倒閉,1
ptt,t5,中國,派出,1
ptt,t5,中國,瞭解,1
ptt,t5,中國,危害,1
ptt,t5,臺灣,統,1
ptt,t5,美國,有,1
ptt,t5,臺灣,吃,1
ptt,t5,美國,偷竊,1
ptt,t5,中國,制裁,1
ptt,t5,中國,補助,1
ptt,t5,臺灣,找黃,1
ptt,t5,臺灣,寄來,1
ptt,t5,中國,作當,1
ptt,t5,美國,發射,1
ptt,t5,中國,判攻,1
ptt,t5,美國,問及,1
ptt,t5,臺灣,復發,1
ptt,t5,臺灣,蔣渭,1
ptt,t5,中國,送到,1
ptt,t5,中國,逼得,1
ptt,t5,中國,極難,1
ptt,t5,中國,在于,1
ptt,t5,美國,挖空,1
ptt,t5,中國,用來,1
ptt,t5,中國,發展,1
ptt,t5,中國,於發,1
ptt,t5,中國,安安,1
ptt,t5,臺灣,駕駛,1
ptt,t5,中國,主長,1
ptt,t5,臺灣,應該,1
ptt,t5,中國,扣掉,1
ptt,t5,中國,不過,1
ptt,t5,臺灣,想念,1
ptt,t5,中國,變,1
ptt,t5,臺灣,過去,1
ptt,t5,臺灣,干,1
ptt,t5,臺灣,們繼,1
ptt,t5,臺灣,送到,1
ptt,t5,中國,命令,1
ptt,t5,中國,捐到,1
ptt,t5,臺灣,逃出,1
ptt,t5,中國,為防,1
ptt,t5,臺灣,為防,1
ptt,t5,中國,投資,1
ptt,t5,臺灣,投資,1
ptt,t5,臺灣,冠狀,1
ptt,t5,中國,這個,1
ptt,t5,臺灣,瞄準,1
ptt,t5,臺灣,強調,1
ptt,t5,臺灣,指,1
ptt,t5,臺灣,吃罷,1
ptt,t5,中國,有算,1
ptt,t5,中國,該,1
ptt,t5,中國,考量,1
ptt,t5,臺灣,怪,1
ptt,t6,臺灣,為,14
ptt,t6,臺灣,有,11
ptt,t6,臺灣,來,11
ptt,t6,美國,去,10
ptt,t6,臺灣,支持,9
ptt,t6,臺灣,個,9
ptt,t6,中國,有,8
ptt,t6,臺灣,入境,8
ptt,t6,中國,個,8
ptt,t6,臺灣,抵達,7
ptt,t6,臺灣,們,6
ptt,t6,臺灣,做,5
ptt,t6,臺灣,問,5
ptt,t6,中國,到,4
ptt,t6,臺灣,到,4
ptt,t6,臺灣,搭乘,4
ptt,t6,臺灣,回到,4
ptt,t6,臺灣,打,3
ptt,t6,美國,來,3
ptt,t6,中國,支持,3
ptt,t6,臺灣,住在,3
ptt,t6,中國,為,3
ptt,t6,中國,投資,3
ptt,t6,臺灣,保衛,3
ptt,t6,臺灣,提到,3
ptt,t6,臺灣,掌握,3
ptt,t6,中國,看到,3
ptt,t6,美國,移民,3
ptt,t6,臺灣,喜歡,3
ptt,t6,臺灣,代表,3
ptt,t6,美國,有,3
ptt,t6,臺灣,訪問,3
ptt,t6,臺灣,留在,3
ptt,t6,臺灣,起,3
ptt,t6,臺灣,捍衛,3
ptt,t6,臺灣,投靠,2
ptt,t6,中國,收到,2
ptt,t6,臺灣,宣傳,2
ptt,t6,臺灣,幫,2
ptt,t6,臺灣,幫助,2
ptt,t6,臺灣,送,2
ptt,t6,臺灣,開始,2
ptt,t6,臺灣,拿,2
ptt,t6,中國,對抗,2
ptt,t6,臺灣,歡迎,2
ptt,t6,中國,臺,2
ptt,t6,中國,跑到,2
ptt,t6,臺灣,國際,2
ptt,t6,臺灣,打下,2
ptt,t6,中國,扯,2
ptt,t6,臺灣,留給,2
ptt,t6,美國,要求,2
ptt,t6,臺灣,沒有,2
ptt,t6,臺灣,想起,2
ptt,t6,中國,使用,2
ptt,t6,臺灣,犧牲,2
ptt,t6,臺灣,讓,2
ptt,t6,臺灣,與,2
ptt,t6,臺灣,登機,2
ptt,t6,中國,與,2
ptt,t6,中國,刪除,2
ptt,t6,臺灣,限制,2
ptt,t6,中國,宣布,2
ptt,t6,中國,只求,2
ptt,t6,美國,與,2
ptt,t6,臺灣,排除,2
ptt,t6,臺灣,改成,2
ptt,t6,中國,因為,2
ptt,t6,中國,封殺,2
ptt,t6,臺灣,使,2
ptt,t6,臺灣,國民,2
ptt,t6,臺灣,經,2
ptt,t6,臺灣,進來,2
ptt,t6,臺灣,奉獻,2
ptt,t6,臺灣,時,2
ptt,t6,臺灣,具,2
ptt,t6,臺灣,提升,2
ptt,t6,中國,禁止,2
ptt,t6,中國,從,2
ptt,t6,臺灣,加碼,2
ptt,t6,臺灣,救,2
ptt,t6,臺灣,首位,2
ptt,t6,中國,愛,2
ptt,t6,中國,cosplay,1
ptt,t6,臺灣,死亡,1
ptt,t6,臺灣,雙邊,1
ptt,t6,臺灣,修成,1
ptt,t6,中國,國,1
ptt,t6,中國,看住,1
ptt,t6,臺灣,妥協,1
ptt,t6,臺灣,數但,1
ptt,t6,臺灣,仿效,1
ptt,t6,中國,關,1
ptt,t6,臺灣,許多,1
ptt,t6,臺灣,許,1
ptt,t6,臺灣,夠讓,1
ptt,t6,臺灣,造福,1
ptt,t6,美國,提供,1
ptt,t6,臺灣,特別,1
ptt,t6,美國,關,1
ptt,t6,臺灣,產黨,1
ptt,t6,美國,改成,1
ptt,t6,臺灣,使得,1
ptt,t6,臺灣,聽說,1
ptt,t6,臺灣,告別,1
ptt,t6,臺灣,買,1
ptt,t6,臺灣,連去,1
ptt,t6,臺灣,會,1
ptt,t6,臺灣,表明,1
ptt,t6,臺灣,作,1
ptt,t6,美國,從此遠去,1
ptt,t6,臺灣,嘗試,1
ptt,t6,中國,損壞,1
ptt,t6,臺灣,統治,1
ptt,t6,臺灣,迷多,1
ptt,t6,中國,追求,1
ptt,t6,中國,找到,1
ptt,t6,臺灣,接連,1
ptt,t6,美國,變,1
ptt,t6,臺灣,個住,1
ptt,t6,中國,綜合,1
ptt,t6,臺灣,串連,1
ptt,t6,臺灣,排隊,1
ptt,t6,臺灣,接管,1
ptt,t6,臺灣,離開,1
ptt,t6,臺灣,守護,1
ptt,t6,中國,接受,1
ptt,t6,臺灣,攻擊,1
ptt,t6,中國,要,1
ptt,t6,中國,直撲,1
ptt,t6,中國,只有,1
ptt,t6,臺灣,積電,1
ptt,t6,臺灣,檢討,1
ptt,t6,臺灣,聽到,1
ptt,t6,中國,寫報,1
ptt,t6,臺灣,灣來,1
ptt,t6,臺灣,應該,1
ptt,t6,臺灣,剛從,1
ptt,t6,臺灣,告謝,1
ptt,t6,美國,養,1
ptt,t6,美國,稅,1
ptt,t6,中國,開,1
ptt,t6,中國,促成,1
ptt,t6,美國,剛到,1
ptt,t6,臺灣,封路,1
ptt,t6,臺灣,改上,1
ptt,t6,臺灣,要求,1
ptt,t6,美國,開幹,1
ptt,t6,美國,找,1
ptt,t6,美國,吸引,1
ptt,t6,中國,說,1
ptt,t6,臺灣,馬上,1
ptt,t6,美國,呼籲,1
ptt,t6,中國,做為,1
ptt,t6,臺灣,理會,1
ptt,t6,臺灣,出去,1
ptt,t6,中國,罵,1
ptt,t6,臺灣,派,1
ptt,t6,臺灣,遇到,1
ptt,t6,臺灣,為啥,1
ptt,t6,臺灣,塑造,1
ptt,t6,中國,散布,1
ptt,t6,臺灣,出鍋,1
ptt,t6,中國,等到,1
ptt,t6,中國,得罪,1
ptt,t6,臺灣,放心,1
ptt,t6,臺灣,聽,1
ptt,t6,中國,並稱,1
ptt,t6,臺灣,奠定,1
ptt,t6,臺灣,阻止,1
ptt,t6,中國,臺商,1
ptt,t6,臺灣,圖謀,1
ptt,t6,中國,扯到,1
ptt,t6,中國,出來,1
ptt,t6,臺灣,比,1
ptt,t6,臺灣,投給,1
ptt,t6,臺灣,叫,1
ptt,t6,臺灣,連對,1
ptt,t6,中國,於讓,1
ptt,t6,中國,逾,1
ptt,t6,中國,仰賴,1
ptt,t6,臺灣,紛紛,1
ptt,t6,臺灣,破解,1
ptt,t6,美國,保衛,1
ptt,t6,美國,恨,1
ptt,t6,美國,利用,1
ptt,t6,臺灣,體質,1
