word,src,timestep,PC1,PC2
渣,weibo,8,0.39172,-0.001803867
蛋,weibo,8,0.24945517,-0.39873314
很,weibo,8,0.3222913,-0.13471317
之際,weibo,8,-0.39914125,0.029600235
五,weibo,8,0.17565519,0.06307231
強調,weibo,8,-0.28954142,0.040794928
號,weibo,8,-0.11252754,-0.5388025
競爭,weibo,8,-0.22121844,0.16493055
不是,weibo,8,0.13937713,0.061063875
首次,weibo,8,-0.4826734,-0.28684068
婚禮,weibo,8,-0.027878793,-0.40386766
住宿,weibo,8,-0.33935514,-0.05836498
將,weibo,8,-0.36185426,-0.19170222
前提,weibo,8,-0.2513178,0.26321945
第一次,weibo,8,0.34797043,-0.21227731
願意,weibo,8,0.3368033,0.06368393
一間,weibo,8,0.45188123,-0.103004225
民族,weibo,8,-0.08912126,0.14454219
加拿大,weibo,8,-0.19261,-0.28107336
探討,weibo,8,-0.44321588,-0.0028381671
稱,weibo,8,-0.36598808,-0.17494255
舉動,weibo,8,-0.06402246,0.235872
看好,weibo,8,0.11248212,0.19739266
保護,weibo,8,-0.09380197,0.022930231
小朋友,weibo,8,0.46412373,-0.114991434
無奈,weibo,8,-0.092235334,0.22862211
清朝,weibo,8,-0.35104015,0.12201144
繼續,weibo,8,-0.10121974,-0.12784128
此,weibo,8,-0.10726162,-0.24926096
黑,weibo,8,0.2983016,-0.3791638
結構,weibo,8,-0.28172833,0.050075144
蝦,weibo,8,0.30822474,-0.40969944
推動,weibo,8,-0.46543115,0.1364125
趨勢,weibo,8,-0.5259103,0.09183815
談到,weibo,8,0.12512411,0.01613896
年內,weibo,8,-0.39396864,-0.15339455
漂亮,weibo,8,0.47131318,-0.096074425
一組,weibo,8,0.21575394,-0.16227779
難,weibo,8,0.27386853,0.15028772
美好,weibo,8,0.33563718,-0.1117459
前線,weibo,8,-0.17656784,0.037449516
已有,weibo,8,-0.25812492,-0.42261788
相信,weibo,8,0.11247802,0.18956885
電,weibo,8,-0.5590939,-0.1143263
雲,weibo,8,-0.25273082,-0.503937
聽到,weibo,8,0.37275106,-0.07775671
出售,weibo,8,-0.4886447,-0.08006987
數據,weibo,8,-0.33707783,-0.21497037
官,weibo,8,-0.16006742,-0.35872248
餐廳,weibo,8,0.083766006,-0.4208678
目前,weibo,8,-0.39946383,-0.11268715
夥伴,weibo,8,-0.12520222,-0.14711066
廚房,weibo,8,0.28995723,-0.3604919
早已,weibo,8,-0.20592986,0.030168967
默默,weibo,8,0.37031266,0.03049003
完,weibo,8,0.41239235,-0.24512891
本地,weibo,8,-0.13223314,-0.26072755
例子,weibo,8,0.13801733,0.065794334
突破,weibo,8,-0.31987053,-0.21737304
以前,weibo,8,0.43202716,-0.17825863
原本,weibo,8,0.10993147,0.08762432
死,weibo,8,0.43655258,-0.2259714
一項,weibo,8,-0.43512005,0.020386541
什麼,weibo,8,0.22928388,-0.015183673
兩個,weibo,8,0.16901806,-0.16902502
再次,weibo,8,-0.22529514,-0.15024796
更是,weibo,8,-0.10692348,-0.053059146
學院,weibo,8,-0.34910387,-0.3393045
博士,weibo,8,0.07477099,-0.30553836
定位,weibo,8,-0.28009647,0.15626095
通知,weibo,8,-0.2278922,-0.16702084
回國,weibo,8,-0.10368049,-0.0011099473
或,weibo,8,-0.27775648,-0.068633154
數量,weibo,8,-0.55841464,-0.19890885
錢,weibo,8,0.3855223,-0.10200702
不大,weibo,8,0.08782528,0.15186365
精緻,weibo,8,0.07874472,0.023256252
此外,weibo,8,-0.47726724,-0.034505136
修改,weibo,8,-0.18692805,0.038186423
進入,weibo,8,-0.34019452,-0.26555637
夜,weibo,8,0.2372701,-0.5614955
出爐,weibo,8,-0.18385458,-0.2160626
強硬,weibo,8,-0.22296135,0.26524836
不管,weibo,8,0.1691112,0.15227444
銷售,weibo,8,-0.49682072,-0.16461232
衝突,weibo,8,-0.2588817,0.25162563
自信,weibo,8,-0.06036673,0.06948309
公園,weibo,8,0.19772133,-0.27952528
宇宙,weibo,8,0.49075755,-0.21932487
移動,weibo,8,-0.47803703,-0.14177093
人會,weibo,8,0.32150564,0.18935867
主權,weibo,8,-0.32500052,0.10742642
天氣,weibo,8,-0.09859989,-0.38715017
罷了,weibo,8,0.22529723,0.22584896
聊天,weibo,8,0.4079675,-0.16136935
弄,weibo,8,0.46263936,-0.080665156
最低,weibo,8,-0.3199077,-0.19299088
以上,weibo,8,-0.21238595,-0.31660253
唉,weibo,8,0.35288155,0.09104355
全家,weibo,8,0.34677207,0.024362518
部門,weibo,8,-0.4339554,-0.24468954
估計,weibo,8,0.18009098,0.011858591
有時,weibo,8,0.29687774,0.048036598
委屈,weibo,8,0.1375509,0.15153651
採用,weibo,8,-0.30862662,-0.14098814
新竹,weibo,8,-0.07547232,-0.49412036
基隆,weibo,8,-0.18006061,-0.44196385
迎來,weibo,8,-0.3443603,-0.19601762
錯誤,weibo,8,-0.34179473,0.24903116
依舊,weibo,8,0.08944485,-0.10651047
最愛,weibo,8,0.49101782,-0.20299496
高級,weibo,8,-0.08903916,-0.068253405
上線,weibo,8,-0.08038698,-0.5897431
成績,weibo,8,0.08952653,0.033014778
她,weibo,8,0.21088158,-0.16130926
四個,weibo,8,-0.11261754,-0.07801167
全面,weibo,8,-0.47131315,0.054576643
年來,weibo,8,-0.48003584,0.013293408
分享,weibo,8,0.14097644,-0.42386684
逛,weibo,8,0.4246919,-0.23159227
每年,weibo,8,-0.3110153,-0.19110812
組,weibo,8,0.16132933,-0.22118837
政治,weibo,8,-0.18303305,0.20742485
科技,weibo,8,-0.56938004,-0.1205432
記者,weibo,8,-0.30102465,-0.226197
視,weibo,8,-0.056277566,-0.062145963
優質,weibo,8,-0.08023628,-0.2866623
今天,weibo,8,0.15183762,-0.29113355
啊啊啊,weibo,8,0.52436376,-0.23271596
其它,weibo,8,-0.11872138,0.2277238
約定,weibo,8,0.18201932,-0.16260107
鬧,weibo,8,0.20875627,0.1691672
外面,weibo,8,0.44347972,-0.023273464
劇情,weibo,8,0.2779901,-0.030097615
路,weibo,8,0.10248926,-0.21552183
刪,weibo,8,0.114807345,0.046717286
久,weibo,8,0.3354246,0.0689289
警察,weibo,8,0.21161297,0.008261166
華,weibo,8,-0.3975887,-0.14630947
王,weibo,8,-0.057825036,-0.3023774
上午,weibo,8,-0.32119575,-0.41784525
曾經,weibo,8,0.20062752,-0.019754987
總統,weibo,8,-0.2618692,-0.054140057
君,weibo,8,0.113454595,-0.38711187
承認,weibo,8,-0.0986301,0.06527337
戰爭,weibo,8,-0.15597197,0.18143748
舒適,weibo,8,0.13761438,-0.0039873645
給,weibo,8,0.17930612,-0.16235906
聲明,weibo,8,-0.34969455,0.021139717
喔,weibo,8,0.44409996,-0.15136467
林,weibo,8,0.17929508,-0.26517406
確診,weibo,8,-0.22828194,-0.36173028
灣,weibo,8,0.19120985,-0.2818912
發達,weibo,8,0.14572473,0.2007557
腳,weibo,8,0.07097734,0.06105239
製作,weibo,8,-0.11898405,-0.2921854
資格,weibo,8,-0.099915415,0.0023661484
一塊,weibo,8,0.14664273,-0.15493506
哪,weibo,8,0.3421625,0.01990069
多種,weibo,8,-0.16389637,-0.30767128
生意,weibo,8,0.18021448,0.12134092
立法,weibo,8,-0.30922657,-0.248371
簡單,weibo,8,0.25903594,-0.06255818
飲,weibo,8,0.09313685,-0.40418148
身高,weibo,8,0.10258709,-0.12836756
通過,weibo,8,-0.4373434,-0.11788921
制,weibo,8,-0.41656512,-0.06526444
而且,weibo,8,0.25169998,-0.07533919
外交部,weibo,8,-0.36449277,-0.17433721
內心,weibo,8,0.3085253,0.21888101
有些,weibo,8,0.30814874,0.12962443
對象,weibo,8,-0.19257711,0.23306389
公佈,weibo,8,-0.52706724,-0.23276795
福建,weibo,8,-0.22098352,-0.35243496
於是,weibo,8,0.2038946,-0.041253705
歸,weibo,8,0.05338248,-0.2611421
絕對,weibo,8,0.13838592,-0.00069780985
放棄,weibo,8,0.09274961,0.19044034
連,weibo,8,0.20438042,-0.024488324
兩年,weibo,8,0.025273966,-0.05717654
分子,weibo,8,-0.18030685,-0.34319854
小小,weibo,8,0.44499967,-0.22098866
即便,weibo,8,-0.11188085,0.18701312
身份,weibo,8,-0.2512329,-0.12973659
真的,weibo,8,0.47105142,-0.13153835
時刻,weibo,8,0.0208892,0.036036026
念,weibo,8,0.18475296,0.16287515
長,weibo,8,0.27464363,-0.18014698
節,weibo,8,0.13199627,-0.19684628
位,weibo,8,-0.19765103,-0.4937443
就算,weibo,8,0.23141955,0.07388842
交,weibo,8,0.056956995,0.14265838
張,weibo,8,-0.06561647,-0.49497688
借,weibo,8,0.18665789,0.083210796
作者,weibo,8,0.0788497,-0.19412844
不同,weibo,8,-0.10397945,0.016366104
男子,weibo,8,-0.10035791,-0.3461804
下次,weibo,8,0.37534133,-0.13603984
這些,weibo,8,0.042531777,0.120348744
度,weibo,8,-0.12464358,-0.16396779
七,weibo,8,-0.123614535,-0.24062501
這麼,weibo,8,0.38652888,-0.081245154
不到,weibo,8,0.14168023,-0.23931392
但,weibo,8,0.05846439,0.019362807
男,weibo,8,0.24749772,-0.26632264
形勢,weibo,8,-0.24500251,0.29083008
少女,weibo,8,0.37940085,-0.4486813
皮,weibo,8,0.31271148,-0.3705701
投票,weibo,8,-0.029381156,0.07087354
落,weibo,8,0.22217463,-0.17991616
懷疑,weibo,8,0.30578634,0.11200633
其,weibo,8,-0.3573056,0.016317429
黑色,weibo,8,0.024416186,-0.0547437
以後,weibo,8,0.21143268,-0.05740718
顯然,weibo,8,0.03949873,0.12716529
太久,weibo,8,0.1680332,0.21536988
罵,weibo,8,0.22625361,0.07047963
先進,weibo,8,-0.62780744,-0.10890306
市,weibo,8,-0.60865235,-0.3202402
人有,weibo,8,0.1424917,0.17791454
跳,weibo,8,0.29588574,-0.30831966
帶來,weibo,8,-0.06917133,-0.010401201
總經理,weibo,8,-0.4261842,-0.31339526
研究所,weibo,8,-0.5358228,-0.1781536
獨,weibo,8,-0.1944703,-0.122716375
哈哈,weibo,8,0.5485794,-0.23130625
咖啡,weibo,8,0.22159204,-0.2995124
超,weibo,8,0.114704624,-0.48298576
牌,weibo,8,-0.016247755,-0.17128566
快,weibo,8,0.19339387,-0.27260217
人員,weibo,8,-0.40172955,-0.28541332
豬,weibo,8,0.20931281,-0.063893065
豐富,weibo,8,0.1311355,-0.17935237
甚至,weibo,8,0.004906547,0.019630792
擔心,weibo,8,0.25730506,0.16752554
促進,weibo,8,-0.47963256,-0.12172207
放,weibo,8,0.3810489,-0.11912094
清醒,weibo,8,0.268304,0.14361742
驗證,weibo,8,0.15704113,-0.0021883156
當成,weibo,8,0.008564762,0.20587604
佔,weibo,8,-0.44505978,-0.22037768
型,weibo,8,0.052412532,-0.31980807
臺南,weibo,8,0.013615035,-0.47815624
不如,weibo,8,0.27428865,-0.075580664
努力,weibo,8,0.032117527,-0.15766773
我會,weibo,8,0.31760007,0.1297652
方面,weibo,8,-0.36515146,0.05181172
車,weibo,8,-0.27669376,-0.25549978
關,weibo,8,0.16228354,0.073256634
出國,weibo,8,0.021931516,-0.029571138
尤其,weibo,8,0.14630318,0.0818175
馬英九,weibo,8,-0.27224946,-0.09203793
負責人,weibo,8,-0.44788808,-0.18924418
侵犯,weibo,8,-0.31493574,0.05380496
得逞,weibo,8,-0.19816136,-0.17083381
大學生,weibo,8,0.21215889,-0.09456811
維持,weibo,8,-0.45589074,0.029857382
是否,weibo,8,-0.21883446,0.15927057
路上,weibo,8,0.41980314,-0.067169234
家長,weibo,8,0.09581586,-0.060275473
主持,weibo,8,-0.2793604,-0.2724692
超越,weibo,8,-0.229934,-0.042740766
除非,weibo,8,0.23559657,0.20617461
平安,weibo,8,0.15827335,-0.21513626
夜市,weibo,8,0.28262806,-0.42704007
事實,weibo,8,-0.06307451,0.21313891
提及,weibo,8,-0.33820108,0.16085652
檢驗,weibo,8,-0.2917638,-0.13764653
一位,weibo,8,0.017871877,-0.24534932
註冊,weibo,8,-0.32260224,-0.17703353
指出,weibo,8,-0.38579527,-0.019139707
其他人,weibo,8,0.16087434,0.11006408
身材,weibo,8,0.34837598,-0.06234632
符合,weibo,8,0.042013023,0.085361645
對不起,weibo,8,0.45953867,-0.08859741
發,weibo,8,0.22370037,-0.3071377
支援,weibo,8,-0.19972536,0.1084265
味,weibo,8,0.30351666,-0.34164682
選,weibo,8,0.41754192,-0.29782084
當年,weibo,8,0.06265444,0.025727589
發表,weibo,8,-0.26165858,-0.12143564
掛,weibo,8,0.050705027,0.15057105
地,weibo,8,0.069822624,0.05515469
復興,weibo,8,-0.07603936,0.21882959
歡迎,weibo,8,0.052815013,-0.31643724
搞,weibo,8,0.17715476,0.10964374
一堆,weibo,8,0.4963387,-0.2298897
鏡頭,weibo,8,0.22640684,0.015706202
幫,weibo,8,0.26894847,-0.10043146
內政,weibo,8,-0.35800004,0.13303928
身體,weibo,8,0.022595527,-0.1783872
知識,weibo,8,-0.054874547,-0.12501092
心態,weibo,8,0.34567907,0.09409567
寫,weibo,8,0.2799364,-0.24185334
皮膚,weibo,8,0.35178378,-0.1216004
業務,weibo,8,-0.5627179,-0.09173993
發聲,weibo,8,-0.13703331,0.070067726
背景,weibo,8,0.013094513,0.13364832
示範,weibo,8,0.044109847,-0.056005362
進,weibo,8,0.17191869,0.059287302
航班,weibo,8,-0.46447033,-0.25349894
美味,weibo,8,0.3729852,-0.31743738
兩次,weibo,8,0.079193845,-0.056467745
正好,weibo,8,0.3786075,0.018573305
酒,weibo,8,0.004783057,-0.21444306
曾,weibo,8,-0.15654385,-0.2798408
這部,weibo,8,0.2083333,-0.16813284
哭,weibo,8,0.47468445,-0.16587664
成熟,weibo,8,0.2766867,0.06738575
像,weibo,8,0.35879245,-0.06976884
誇張,weibo,8,0.24328755,0.11570817
蘋果,weibo,8,-0.276869,-0.21379744
需求,weibo,8,-0.43419766,0.009430631
一片,weibo,8,0.23977892,-0.22853287
所,weibo,8,-0.27845323,-0.09861831
物,weibo,8,-0.22223257,-0.3623043
累計,weibo,8,-0.20043318,-0.3551159
口感,weibo,8,0.30379868,-0.2758946
後,weibo,8,-0.10007255,-0.28612047
散步,weibo,8,0.46885222,-0.18521525
常常,weibo,8,0.3711431,-0.0035998723
中華,weibo,8,-0.18267089,-0.39647695
兒,weibo,8,0.4205145,-0.21832721
蔬菜,weibo,8,0.28898424,-0.16209987
魚,weibo,8,0.14848575,-0.63371766
不夠,weibo,8,0.3511,0.067448184
同志,weibo,8,0.0071814074,-0.06369939
求,weibo,8,0.27793977,-0.09857246
艦隊,weibo,8,-0.55973446,-0.11427881
替,weibo,8,0.3868648,-0.017147109
一份,weibo,8,0.06844463,-0.16122414
幾乎,weibo,8,-0.010927717,0.1274879
沒什麼,weibo,8,0.48408762,-0.022667604
創新,weibo,8,-0.5686011,-0.15482238
下載,weibo,8,-0.049212214,-0.39007887
事務,weibo,8,-0.64931387,-0.019797899
珍惜,weibo,8,0.37670574,0.096631266
湯,weibo,8,0.3494121,-0.4445601
仍,weibo,8,-0.31470656,-0.0052352403
少年,weibo,8,0.11792254,-0.3877334
飯店,weibo,8,0.06273304,-0.25741956
喝酒,weibo,8,0.37507635,-0.24202529
路過,weibo,8,0.42533514,0.019845929
代言,weibo,8,-0.15087327,-0.59702575
保留,weibo,8,-0.00011058084,0.2356236
去過,weibo,8,0.3702643,-0.07743545
創作,weibo,8,-0.17697448,-0.34064123
價格,weibo,8,0.0025417951,-0.23285876
一路,weibo,8,0.23799278,-0.0902995
幫助,weibo,8,-0.14069311,0.061474632
嘛,weibo,8,0.48697716,-0.060132243
誰,weibo,8,0.26078886,-0.02058176
好處,weibo,8,0.1311691,0.18606603
排,weibo,8,-0.114931636,-0.24902773
寄,weibo,8,0.3604642,-0.1039453
打仗,weibo,8,0.12127395,0.27211493
年底,weibo,8,-0.21397202,-0.23531845
往後,weibo,8,0.2580859,0.03216125
曝光,weibo,8,-0.2795752,-0.33520088
分別,weibo,8,-0.323011,-0.2830834
建議,weibo,8,-0.11162625,-0.026238497
聯繫,weibo,8,-0.3794573,0.06270626
鼻子,weibo,8,0.34778365,-0.097158566
統一,weibo,8,-0.0015386381,-0.038236264
印度,weibo,8,-0.20617296,-0.0408568
四川,weibo,8,-0.07869548,-0.35867006
旁邊,weibo,8,0.30969173,-0.027335105
荷蘭,weibo,8,-0.30668867,-0.3122901
測試,weibo,8,-0.2873921,0.12792623
陳,weibo,8,0.029022403,-0.39824888
留,weibo,8,0.27797535,0.19087955
許多,weibo,8,-0.03511524,0.094137885
地方,weibo,8,0.108023055,-0.09620599
金錢,weibo,8,0.19787218,0.10714699
證實,weibo,8,-0.5473141,-0.07397927
寶寶,weibo,8,0.4569929,-0.34283513
夢,weibo,8,0.15890417,-0.40016395
抓,weibo,8,0.21275973,-0.31700945
混亂,weibo,8,-0.14501952,0.29610747
料理,weibo,8,0.07979609,-0.4810392
插,weibo,8,0.13696086,-0.044203997
武力,weibo,8,-0.0515133,0.080464
每日,weibo,8,-0.20900169,-0.43157938
武漢,weibo,8,-0.18777527,-0.24409042
基本,weibo,8,0.07312505,0.108908094
掉,weibo,8,0.36729228,-0.21793789
監控,weibo,8,-0.5196208,-0.06721435
創造,weibo,8,-0.16046928,-0.15157534
明明,weibo,8,0.4949082,-0.021537958
注意,weibo,8,-0.020990033,0.019146092
差,weibo,8,0.28873777,0.107561305
天空,weibo,8,0.14428762,-0.3132649
考驗,weibo,8,-0.003255555,0.22130826
海邊,weibo,8,0.5305814,-0.17864561
辛苦,weibo,8,0.40588582,-0.09417776
女友,weibo,8,0.3694552,-0.20741054
形式,weibo,8,-0.35957143,0.18964289
如下,weibo,8,-0.25853136,-0.0005800315
一名,weibo,8,-0.11039637,-0.39660838
未,weibo,8,-0.4807305,-0.086541116
均,weibo,8,-0.39518377,-0.24128401
了,weibo,8,0.31417206,-0.1722685
不得,weibo,8,-0.37811872,-0.06565199
留在,weibo,8,-0.17226224,-0.16596234
廣東,weibo,8,-0.23340249,-0.39667046
偶像,weibo,8,0.051512312,-0.26810774
情緒,weibo,8,0.11730815,0.13498378
川普,weibo,8,-0.1151074,-0.016779039
商品,weibo,8,-0.28364038,-0.41176742
帶走,weibo,8,0.3593541,0.01155528
對於,weibo,8,-0.20151429,0.10403002
高興,weibo,8,0.33553448,0.0962392
容易,weibo,8,0.11051279,-0.039500084
威脅,weibo,8,-0.28591815,0.16350995
有種,weibo,8,0.5570134,-0.109144256
造謠,weibo,8,-0.004826958,0.28196627
全世界,weibo,8,-0.12932195,0.16676235
樣子,weibo,8,0.42547596,-0.06439942
基礎,weibo,8,-0.28596693,0.14237212
打算,weibo,8,-0.004480432,0.10905453
還會,weibo,8,0.20333,0.0837613
廠,weibo,8,-0.43194363,-0.16792269
多,weibo,8,0.123676285,-0.19118592
像是,weibo,8,0.3494685,0.007882662
動畫,weibo,8,-0.036858466,-0.2993366
新鮮,weibo,8,0.28542468,-0.26197496
幾個,weibo,8,0.14199653,-0.023608971
先是,weibo,8,-0.17512277,0.15902379
今,weibo,8,-0.10488594,-0.36359367
聽聽,weibo,8,0.4428664,-0.16375197
極端,weibo,8,-0.1796678,0.27410957
辦公室,weibo,8,-0.33340052,-0.28176183
翻,weibo,8,0.42805058,-0.22911191
低調,weibo,8,0.0010054273,-0.1755911
產品,weibo,8,-0.25589117,-0.16922803
主張,weibo,8,-0.31569368,0.16848828
來源,weibo,8,-0.30106556,-0.23659731
住院,weibo,8,-0.27954772,-0.16172531
歐盟,weibo,8,-0.36344075,0.107017584
提高,weibo,8,-0.2841137,0.11339653
怎樣,weibo,8,0.19509257,0.11704304
害,weibo,8,0.40034485,0.12810718
垃圾,weibo,8,0.2773319,0.035106756
男性,weibo,8,-0.2862192,0.07351547
印,weibo,8,-0.25660598,0.024652196
有人,weibo,8,0.22198921,-0.04792045
公路,weibo,8,-0.09898058,-0.11692586
吹,weibo,8,0.41970775,-0.13071643
幾十年,weibo,8,0.20508054,0.27029797
奇蹟,weibo,8,0.09139801,-0.1843856
支持,weibo,8,-0.0019594098,-0.0011226784
待,weibo,8,0.0023640175,-0.2430662
女人,weibo,8,0.132674,0.044020362
陸續,weibo,8,-0.3892797,-0.15581435
浪漫,weibo,8,0.34366298,-0.14458638
主力,weibo,8,-0.26823112,-0.08126282
往,weibo,8,0.16603822,-0.014354743
三天,weibo,8,-0.005527748,-0.04342634
去,weibo,8,0.1794002,-0.2878079
提,weibo,8,0.19306833,-0.017612716
具備,weibo,8,-0.3808038,0.2173954
白,weibo,8,0.33370197,-0.3641941
尷尬,weibo,8,0.45723855,-0.04104063
聰明,weibo,8,0.2981488,0.1867992
只好,weibo,8,0.36160368,0.037839837
認識,weibo,8,0.18670082,0.015799744
警告,weibo,8,-0.29702312,-0.015821185
除,weibo,8,-0.55732477,-0.06396849
空氣,weibo,8,0.21050394,0.15613562
一番,weibo,8,0.3073629,0.1361264
再也,weibo,8,0.42567647,-0.05061938
站,weibo,8,0.058356017,-0.33600584
公主,weibo,8,0.22797912,-0.17818558
年輕,weibo,8,0.15040965,-0.31325656
炸,weibo,8,0.42910153,-0.19677794
鐵,weibo,8,0.11258608,-0.16339663
足夠,weibo,8,0.07703635,0.067323215
會,weibo,8,0.09369783,-0.07613206
等,weibo,8,-0.20477296,-0.32651347
之,weibo,8,-0.19843808,-0.29865173
代工,weibo,8,-0.5305166,-0.15383878
每天,weibo,8,0.2214067,-0.210956
不得不,weibo,8,0.015551004,0.21048397
修復,weibo,8,-0.049628332,-0.34592646
及,weibo,8,-0.4715261,-0.24802417
鼓勵,weibo,8,-0.13628289,-0.061510585
暫時,weibo,8,0.05603594,0.13319637
開放,weibo,8,-0.39246058,-0.15134196
缺乏,weibo,8,-0.11052104,0.24596462
香,weibo,8,0.3579586,-0.3798933
變,weibo,8,0.14539744,-0.08122556
深夜,weibo,8,0.16652496,-0.4323303
金融,weibo,8,-0.45169568,0.07741218
一篇,weibo,8,0.17875053,-0.16557643
帶有,weibo,8,0.22444403,0.13549256
本質,weibo,8,-0.17412923,-0.016814778
聽,weibo,8,0.47952202,-0.15470245
複雜,weibo,8,0.12264617,0.28006902
忽略,weibo,8,0.24742255,0.07275856
堅持,weibo,8,-0.19501437,0.09002168
果,weibo,8,-0.027027234,-0.45876068
超過,weibo,8,-0.2951346,-0.2578666
靠,weibo,8,0.23431726,0.07333006
疫情,weibo,8,-0.26689273,-0.18796697
年輕人,weibo,8,0.198099,0.16117802
答應,weibo,8,0.19967347,0.14116128
景點,weibo,8,0.08925544,-0.084549785
先行,weibo,8,-0.018696703,-0.24111068
出去,weibo,8,0.21805875,0.046565305
歷史,weibo,8,-0.073691666,-0.12880945
幾天,weibo,8,0.20208788,-0.10461396
進步,weibo,8,0.046921976,0.25573722
擴大,weibo,8,-0.5698783,0.078811444
瑜,weibo,8,0.12232148,-0.16841991
至今,weibo,8,0.059230577,-0.06224551
會上,weibo,8,-0.5208608,-0.12966521
眼前,weibo,8,0.29460186,0.1199508
一下子,weibo,8,0.41480428,0.0868121
片,weibo,8,0.013272414,-0.5157212
煩惱,weibo,8,0.26467153,0.1011629
睡,weibo,8,0.46010742,-0.18259187
啦,weibo,8,0.43665352,-0.36204654
感恩,weibo,8,0.3087884,0.028758183
完善,weibo,8,-0.28214633,0.23439929
官方,weibo,8,-0.20562586,-0.24220926
一時,weibo,8,0.40607008,-0.03936342
島,weibo,8,0.12102208,-0.23653857
股份,weibo,8,-0.63956875,-0.19606408
真正,weibo,8,0.036783576,0.18551287
佛教,weibo,8,-0.063127555,-0.0062375087
小學,weibo,8,0.23906411,-0.17247334
稱呼,weibo,8,-0.17828831,0.14201412
好聽,weibo,8,0.4971537,-0.17581116
國民黨,weibo,8,-0.20118347,-0.08628203
迅速,weibo,8,-0.4554269,0.13256094
撈,weibo,8,0.4414023,-0.14785668
交流,weibo,8,-0.28446802,0.01534126
傻,weibo,8,0.4938705,-0.1657321
男人,weibo,8,0.3549299,0.031289883
引導,weibo,8,-0.10003467,0.24829066
隔,weibo,8,0.19908682,-0.09123973
盤,weibo,8,0.2751554,-0.3033199
廣告,weibo,8,0.09208059,-0.3300815
上次,weibo,8,0.34258822,-0.07959661
網友,weibo,8,0.09208582,-0.2590219
專業,weibo,8,-0.101624876,-0.30352926
反,weibo,8,0.12187263,0.3129613
核心,weibo,8,-0.43595964,0.07676107
細節,weibo,8,0.064726636,-0.04258597
境外,weibo,8,-0.316079,-0.30204493
大多,weibo,8,-0.01496352,-0.15298729
現,weibo,8,-0.0236559,-0.3457436
推薦,weibo,8,0.23549911,-0.47132292
雖然,weibo,8,0.21028309,0.014188277
名單,weibo,8,-0.25769094,-0.1854085
可以,weibo,8,0.1923413,-0.051435683
家人,weibo,8,0.16508786,-0.24268956
教學,weibo,8,-0.12709013,-0.10318564
千萬,weibo,8,0.22332947,0.15192613
外部,weibo,8,-0.35399455,0.30269083
回答,weibo,8,0.11918922,-0.15404564
款,weibo,8,-0.057736874,-0.37441283
關注,weibo,8,-0.12773925,-0.25501883
的,weibo,8,0.029914021,-0.08345301
味道,weibo,8,0.42071202,-0.30919865
往往,weibo,8,0.13137442,0.24566099
花蓮,weibo,8,0.07610222,-0.46948728
入境,weibo,8,-0.4530155,-0.06366058
女,weibo,8,0.16943401,-0.18652163
場景,weibo,8,0.25947064,-0.19246699
合理,weibo,8,-0.11905394,0.18431607
吧,weibo,8,0.39874548,-0.18555641
更好,weibo,8,0.15922055,0.08470716
好像,weibo,8,0.4305975,-0.1292285
有關,weibo,8,-0.5003305,0.012358208
爆發,weibo,8,-0.20669419,0.08473819
播放,weibo,8,0.019929206,-0.29554227
一週,weibo,8,0.33612302,-0.0843937
既,weibo,8,0.14240551,0.13335972
為,weibo,8,0.024155436,-0.22167435
提升,weibo,8,-0.38226882,0.03379552
快速,weibo,8,-0.27531078,0.095638916
愛國,weibo,8,0.008171186,0.12955318
再說,weibo,8,0.40257558,0.062686965
員,weibo,8,0.12652996,-0.16678421
沒有,weibo,8,0.14723276,-0.016820362
巨大,weibo,8,-0.21048869,0.248031
交換,weibo,8,0.022782698,0.12435329
解釋,weibo,8,-0.18398228,-0.06461964
聲,weibo,8,-0.016104901,-0.14842941
年齡,weibo,8,0.13499802,-0.20279449
鬥爭,weibo,8,-0.1552765,0.2846136
宣傳,weibo,8,-0.19666184,-0.107468404
實際,weibo,8,-0.29328948,0.07921527
雞,weibo,8,0.44264808,-0.36568776
嚴重,weibo,8,-0.19768089,0.041590564
盯,weibo,8,0.24762926,0.09905778
兩位,weibo,8,0.040508945,-0.26815352
的話,weibo,8,0.3477233,0.039699286
好,weibo,8,0.33280972,-0.24792558
美,weibo,8,-0.22395745,-0.134113
森林,weibo,8,-0.27887076,-0.13519618
解除,weibo,8,-0.10243099,-0.32324046
女朋友,weibo,8,0.33915558,0.028707985
受到,weibo,8,-0.14695865,-0.07311411
椅子,weibo,8,0.46336833,-0.049679127
冷,weibo,8,0.4737973,-0.3804706
那個,weibo,8,0.4093462,-0.12510745
登陸,weibo,8,-0.3150584,-0.34118536
過程,weibo,8,-0.09817632,0.044173557
考量,weibo,8,0.07452338,0.23686582
越來越,weibo,8,0.06662049,0.112419724
職業,weibo,8,0.17209908,-0.008578617
炒作,weibo,8,-0.2849134,0.11370667
充分,weibo,8,-0.328861,0.11430138
使,weibo,8,-0.17318706,0.18040867
飯,weibo,8,0.34147236,-0.4878109
預定,weibo,8,-0.026200946,-0.37249905
觀點,weibo,8,-0.210172,0.031022916
增長,weibo,8,-0.6378827,-0.19959351
腰,weibo,8,0.23002006,-0.3027565
南部,weibo,8,-0.5266063,-0.18557478
日至,weibo,8,-0.35246986,-0.4496583
小,weibo,8,0.25357234,-0.31937817
好幾個,weibo,8,0.45152634,-0.102775596
