word,src,timestep,PC1,PC2
順利,ptt,4,-0.09684213,0.12132153
本身,ptt,4,0.17685716,0.15136574
預定,ptt,4,-0.46559405,-0.15824437
附近,ptt,4,0.061980363,-0.39554098
加,ptt,4,0.21939455,-0.31189737
小孩子,ptt,4,0.35899934,0.13695887
頂,ptt,4,-0.016838215,-0.521902
慢慢,ptt,4,0.28574508,-0.16142291
囂張,ptt,4,0.30552316,0.05662408
血,ptt,4,0.19010182,-0.1363357
王,ptt,4,0.16765524,-0.23658213
很難,ptt,4,0.39328107,0.18611638
一起,ptt,4,0.23869471,-0.14288236
黨,ptt,4,-0.067013584,-0.081927516
弟弟,ptt,4,0.15284793,0.124519095
命,ptt,4,0.22536626,0.1284131
處,ptt,4,-0.46302,-0.19874114
衣服,ptt,4,0.38495323,-0.16850148
馬英九,ptt,4,-0.10789315,0.050847623
全程,ptt,4,-0.15319802,-0.09335929
再次,ptt,4,-0.30745754,0.12143571
早已,ptt,4,-0.3097964,0.17285894
走,ptt,4,0.36578992,-0.07786628
適應,ptt,4,0.008592582,0.20862316
夢,ptt,4,0.23840472,0.12757345
一中,ptt,4,-0.05812048,0.2438149
按照,ptt,4,-0.121162675,0.24504186
班,ptt,4,0.06694401,-0.1147748
紐約,ptt,4,0.0116856955,-0.1758942
自由,ptt,4,-0.17143999,-0.112033054
男人,ptt,4,0.479106,0.054697685
剛好,ptt,4,0.42291957,-0.12979858
一部,ptt,4,-0.1066876,0.03248435
亦,ptt,4,-0.4951915,0.0998786
範圍,ptt,4,-0.39006057,0.07754983
時代,ptt,4,-0.07590848,-0.009446176
平安,ptt,4,0.22641309,-0.27951232
靠,ptt,4,0.33100232,0.016341055
主題,ptt,4,-0.034561537,0.175894
佔,ptt,4,-0.12990363,-0.22800457
想到,ptt,4,0.42522526,0.04858479
會,ptt,4,0.03976598,-0.096943274
醫生,ptt,4,0.2713026,-0.008373844
、,ptt,4,-0.2501158,-0.3227576
80,ptt,4,-0.12511456,-0.4318625
組合,ptt,4,0.12692384,0.024486331
擔任,ptt,4,-0.31945306,-0.06102983
近日,ptt,4,-0.40094402,-0.17442244
苦,ptt,4,0.07812067,0.18638946
同胞,ptt,4,0.054925617,0.22912894
58,ptt,4,-0.21559864,-0.5208755
家人,ptt,4,0.22125357,-0.028975943
50,ptt,4,-0.12001945,-0.48453885
看不到,ptt,4,0.44670716,-0.0017643503
5G,ptt,4,-0.30829862,-0.08174487
」,ptt,4,-0.09414719,-0.10134069
氣候,ptt,4,-0.013513362,0.21054809
當年,ptt,4,0.11256139,0.024165653
不少,ptt,4,0.079516314,-0.019304726
人們,ptt,4,-0.019842701,0.27758077
人士,ptt,4,-0.30050623,0.2439268
內,ptt,4,-0.19341548,-0.25285813
固定,ptt,4,0.022598645,0.09123026
｜,ptt,4,-0.108350344,-0.70235896
創新,ptt,4,-0.17995507,0.10369602
人氣,ptt,4,-0.12524697,-0.3580767
研發,ptt,4,-0.31258845,0.14006206
這個,ptt,4,0.27672413,0.08373256
有趣,ptt,4,0.3748001,0.006437514
每年,ptt,4,-0.10102382,-0.18474941
天下,ptt,4,0.24411094,-0.43840325
界,ptt,4,-0.005615033,0.06343859
陸續,ptt,4,-0.5518706,-0.06623533
開幕,ptt,4,-0.21524258,-0.40892228
第一個,ptt,4,-0.10563499,0.23117185
上海,ptt,4,-0.29682267,-0.18813583
會議,ptt,4,-0.5278231,0.06088835
實際,ptt,4,-0.058982935,0.25173765
N,ptt,4,0.12254904,-0.3699792
生意,ptt,4,0.2983701,0.099992774
人口,ptt,4,-0.26194492,-0.2514564
佛教,ptt,4,-0.16562486,-0.43835753
開展,ptt,4,-0.14171754,0.21128413
相,ptt,4,-0.252076,0.06126719
刷,ptt,4,0.3268716,-0.05785607
此前,ptt,4,-0.30134174,-0.008093269
道,ptt,4,0.08753994,-0.25747615
轉發,ptt,4,-0.12824747,-0.0065207374
蓬佩奧,ptt,4,-0.47387448,-0.117374085
經歷,ptt,4,0.00038909732,0.07331475
參考,ptt,4,-0.064152814,-0.13871473
消費者,ptt,4,-0.07903984,0.3287981
神,ptt,4,0.39209077,0.059378937
刺激,ptt,4,0.05597925,0.16944906
成本,ptt,4,-0.007484344,-0.00033103765
幾天,ptt,4,0.16382064,-0.19712436
態度,ptt,4,0.0070411647,0.3182454
逐漸,ptt,4,-0.3373518,0.21523672
季節,ptt,4,0.073117815,0.11779744
劇情,ptt,4,0.19971943,-0.05991126
會上,ptt,4,-0.120767,0.0838687
一行,ptt,4,-0.23791993,-0.33056092
陷入,ptt,4,-0.1230594,0.24768291
通過,ptt,4,-0.4057181,0.010155985
四大,ptt,4,-0.3247445,0.2028381
立,ptt,4,-0.5374332,-0.058259334
紅,ptt,4,0.26082355,-0.19398993
時間,ptt,4,-0.016064338,-0.40554425
*,ptt,4,0.025274003,-0.5152419
下來,ptt,4,0.35467258,-0.07305129
內部,ptt,4,-0.3400184,0.3254732
曾,ptt,4,-0.31970924,-0.11449517
道理,ptt,4,0.40640754,0.06618396
做成,ptt,4,0.021672467,0.1686459
最愛,ptt,4,0.47717714,-0.035790842
感情,ptt,4,0.008611632,0.26709375
事實,ptt,4,-0.14019202,0.268704
來看,ptt,4,0.07683245,0.085561134
一方面,ptt,4,0.1539054,0.22172296
有限公司,ptt,4,-0.3160243,-0.1065697
幾十年,ptt,4,0.101979546,0.25852302
我國,ptt,4,-0.5429415,0.16753076
本地,ptt,4,-0.29461932,-0.08069896
不說,ptt,4,0.3610479,0.10625419
學會,ptt,4,0.18724874,0.08284396
美好,ptt,4,0.30344015,0.1537641
差異,ptt,4,0.12550618,0.2007615
士林,ptt,4,-0.36764678,-0.38705263
毀滅,ptt,4,0.15702946,0.02947453
飲料,ptt,4,0.28993094,-0.27455848
海域,ptt,4,-0.35464036,0.031075718
就業,ptt,4,-0.33029574,0.29875275
開發,ptt,4,-0.23382577,0.27036247
推進,ptt,4,-0.26522905,0.23810495
天王,ptt,4,0.16061333,-0.025190167
03,ptt,4,0.115427226,-0.61195624
採訪,ptt,4,-0.36093307,-0.080432795
“,ptt,4,0.13832107,-0.27060947
每天,ptt,4,0.26972052,-0.33766368
惡,ptt,4,-0.03207587,0.14884791
代價,ptt,4,0.071141124,0.34258288
投資,ptt,4,-0.29366645,0.090955846
不可,ptt,4,0.07174843,0.009042303
為,ptt,4,-0.16141085,-0.17045231
接受,ptt,4,-0.18502712,0.03737291
想起,ptt,4,0.2999233,0.062267028
我要,ptt,4,0.53257316,-0.047122363
の,ptt,4,-0.25807953,-0.4772918
收拾,ptt,4,0.13187392,0.1355251
長期,ptt,4,-0.158795,0.3317403
遺憾,ptt,4,0.021826899,0.22141849
草,ptt,4,-0.10300936,0.062650695
新疆,ptt,4,-0.21417663,-0.00038320263
工廠,ptt,4,0.17562562,0.017211596
綜合,ptt,4,-0.41088015,-0.40813965
；,ptt,4,-0.37935373,-0.08447278
註定,ptt,4,0.3471814,0.13999377
航空,ptt,4,-0.53028756,-0.22954811
同時,ptt,4,-0.33015457,0.1468032
逐步,ptt,4,-0.40205213,0.17312373
清單,ptt,4,-0.2553069,-0.04517638
互動,ptt,4,-0.18775018,0.2905991
東,ptt,4,-0.41213474,-0.23273337
零,ptt,4,-0.07493471,-0.091297254
前,ptt,4,-0.17982017,-0.26484117
今,ptt,4,-0.4692907,-0.26806816
冷,ptt,4,0.3936775,-0.06276294
卷,ptt,4,-0.21758139,-0.12815456
價值,ptt,4,0.020348005,0.048489645
能力,ptt,4,0.019936118,0.28265476
霸凌,ptt,4,0.201751,0.08906073
從不,ptt,4,0.08874078,0.10287289
本質,ptt,4,0.083574064,0.33726704
效果,ptt,4,-0.05648584,0.1554367
及,ptt,4,-0.42736918,-0.11855183
中華,ptt,4,-0.30630913,-0.041180037
其,ptt,4,-0.37536007,0.053096622
我們,ptt,4,0.19111678,0.15804815
】,ptt,4,-0.18372288,-0.5692886
軍,ptt,4,0.15084708,-0.029470287
持續,ptt,4,-0.40309933,0.13290755
餐廳,ptt,4,0.13911806,-0.38528186
無,ptt,4,-0.3377099,-0.109030664
成就,ptt,4,0.20069757,0.24661563
播放,ptt,4,-0.03741629,-0.04261338
面積,ptt,4,-0.2500333,-0.06401288
妹妹,ptt,4,0.5025959,-0.18074007
樂團,ptt,4,-0.055121765,0.033816263
...,ptt,4,0.43733704,-0.1455585
沒有,ptt,4,0.10244999,-0.01370368
父母,ptt,4,0.413451,0.0135344025
救,ptt,4,0.3053374,0.12091374
此舉,ptt,4,-0.4259422,0.19260275
吶,ptt,4,0.49693486,-0.37292692
一組,ptt,4,0.11556518,0.057250783
成立,ptt,4,-0.42460948,0.17366698
甚至,ptt,4,-0.026607275,0.109743245
如下,ptt,4,-0.21037064,-0.2687638
地區,ptt,4,-0.5106227,-0.15429802
=,ptt,4,0.07159445,-0.3323254
所,ptt,4,-0.38344842,0.092518225
週末,ptt,4,0.2832963,-0.013733673
嗎,ptt,4,0.2683986,-0.12330392
對象,ptt,4,-0.16634013,0.20627667
放,ptt,4,0.5197543,-0.19380097
一家,ptt,4,0.15864418,-0.33892405
電,ptt,4,-0.19243906,-0.25150782
有時候,ptt,4,0.50633234,0.036572676
必要,ptt,4,-0.21504135,0.2033325
有何,ptt,4,-0.15983628,0.27514538
教,ptt,4,0.35502896,0.10819218
相當,ptt,4,-0.009467804,0.0029807328
顆,ptt,4,-0.05761773,-0.53171533
其次,ptt,4,-0.18610652,0.023154484
令人,ptt,4,0.1296264,0.21547522
像是,ptt,4,0.33663705,-0.021953754
警告,ptt,4,-0.34358126,-0.07844805
狀況,ptt,4,-0.08988866,0.15322968
一些,ptt,4,0.22023122,0.09069167
破壞,ptt,4,-0.33152735,0.30253893
宇宙,ptt,4,-0.0030661467,0.060815446
至於,ptt,4,-0.16440523,0.17346732
不再,ptt,4,-0.17725368,0.3820045
號稱,ptt,4,0.11011518,-0.06552282
ー,ptt,4,-0.18150951,-0.58737797
な,ptt,4,-0.30526692,-0.43202987
笑話,ptt,4,0.22004862,-0.091484316
帶給,ptt,4,0.09441789,0.25663084
百姓,ptt,4,0.27879956,-0.3078342
60,ptt,4,-0.12892653,-0.54623884
呢,ptt,4,0.29966658,-0.058346678
研究,ptt,4,-0.3344972,0.070639536
呼籲,ptt,4,-0.30691263,0.15650639
自信,ptt,4,0.26430202,0.031828012
這張,ptt,4,0.3220891,-0.1534972
友好,ptt,4,0.03963015,0.2971484
：,ptt,4,-0.08637076,-0.37744942
對不起,ptt,4,0.41876763,-0.076202676
美女,ptt,4,0.2944844,-0.023295105
獨特,ptt,4,-0.12764502,0.08477702
2010,ptt,4,-0.35096356,-0.47264522
預期,ptt,4,-0.13133015,0.18691356
多次,ptt,4,-0.09661226,0.11124976
攝影,ptt,4,-0.36269906,-0.41904798
做出,ptt,4,-0.2304455,0.3904761
從此,ptt,4,-0.15131612,0.052096378
恐,ptt,4,-0.37383676,0.12782337
愛國,ptt,4,0.2575192,0.21930093
提醒,ptt,4,0.06320418,-0.15213254
舒服,ptt,4,0.40772668,0.052495904
去過,ptt,4,0.38264114,0.025070254
存在,ptt,4,-0.047203228,0.30357084
看來,ptt,4,0.27146477,0.11786048
一塊,ptt,4,0.1319962,0.11725838
剩,ptt,4,0.1905244,-0.33275753
新鮮,ptt,4,0.18826513,0.041901313
得知,ptt,4,-0.26917744,0.102934845
嗚嗚,ptt,4,0.6062808,-0.27072367
緊張,ptt,4,-0.0422061,0.18975604
一邊,ptt,4,0.37925094,-0.13439256
建議,ptt,4,0.045796715,-0.033064652
叫做,ptt,4,0.31323957,0.09766615
很少,ptt,4,0.28740123,0.03450437
明白,ptt,4,0.23724623,0.2482037
限制,ptt,4,-0.42137876,0.104845114
陳,ptt,4,-0.13255562,-0.26953655
PS,ptt,4,0.0049500144,-0.12149633
天堂,ptt,4,0.14477664,0.036062986
支援,ptt,4,-0.15877974,0.12308779
35,ptt,4,-0.0775802,-0.6274321
寄,ptt,4,0.023370221,-0.08501021
應,ptt,4,-0.43947762,0.14951324
大事,ptt,4,0.0830457,0.2194248
噴,ptt,4,0.19384848,0.03429434
內政,ptt,4,-0.16510828,0.312561
人會,ptt,4,0.36341596,0.1673665
K,ptt,4,0.066602826,-0.19818577
釋放,ptt,4,-0.06529214,0.14646558
父親,ptt,4,0.11880002,-0.10846685
利益,ptt,4,-0.123720035,0.36071897
看到,ptt,4,0.31580648,-0.1734865
麵,ptt,4,0.33637872,-0.48020092
建立,ptt,4,-0.22218382,0.31352514
分享,ptt,4,0.1437502,-0.16260219
延續,ptt,4,-0.11950944,0.17163523
哈哈哈,ptt,4,0.45556873,-0.43643048
印象,ptt,4,0.30109367,-0.00094698515
不敢,ptt,4,0.31875262,0.086962394
混,ptt,4,0.44023886,-0.04077585
不用,ptt,4,0.32157952,-0.025351694
開始,ptt,4,0.027883805,-0.12952118
媽,ptt,4,0.23987041,-0.02963345
公益,ptt,4,-0.1804617,0.058334514
專家,ptt,4,-0.28535613,0.10425709
將軍,ptt,4,-0.26905736,-0.17896526
2007,ptt,4,-0.29427478,-0.2898955
停,ptt,4,0.2881828,-0.23671399
收集,ptt,4,-0.046307746,-0.258228
少,ptt,4,0.1623039,0.0072926152
觀看,ptt,4,-0.20112862,-0.43948662
報告,ptt,4,-0.46220148,-0.03434628
可,ptt,4,-0.25834292,-0.061181992
QQ,ptt,4,0.57109624,-0.3661932
帶有,ptt,4,0.23793615,-0.1073978
考試,ptt,4,0.11403257,0.17073122
軍隊,ptt,4,0.033742357,0.16982281
進口,ptt,4,-0.12908752,-0.0065656947
百年,ptt,4,0.13457525,0.031678014
詳細,ptt,4,-0.41087663,-0.0016143627
局勢,ptt,4,-0.25002956,0.29622424
所以,ptt,4,0.27992663,0.08254652
過,ptt,4,0.15427434,0.035648696
25,ptt,4,-0.052326497,-0.5691089
日期,ptt,4,-0.39957207,-0.46498373
病,ptt,4,-0.22059643,-0.18286505
理由,ptt,4,-0.14910737,-0.025393525
展,ptt,4,-0.3859753,0.17203622
無奈,ptt,4,0.09735711,0.098156065
獨家,ptt,4,-0.29163572,-0.41627544
動力,ptt,4,-0.053978983,0.1328879
椅子,ptt,4,0.19968836,-0.010606579
東亞,ptt,4,-0.260911,0.23779257
下載,ptt,4,0.008604129,0.08754525
教師,ptt,4,0.057266027,0.06820494
電話,ptt,4,-0.023152404,-0.46139044
大,ptt,4,-0.04520402,-0.24605638
阿姨,ptt,4,0.46500504,0.0066513773
後續,ptt,4,-0.2733292,0.1457629
【,ptt,4,-0.121074975,-0.5528068
第,ptt,4,-0.45832533,-0.31393582
級,ptt,4,-0.5275407,-0.45823893
規定,ptt,4,-0.4293821,-0.093471445
下面,ptt,4,0.33904317,-0.18274368
有所,ptt,4,-0.30320987,0.3505321
瑜,ptt,4,0.03175284,-0.15693353
前進,ptt,4,-0.19074905,0.25770622
風味,ptt,4,0.028273918,-0.25595656
安全,ptt,4,-0.32110703,0.10900078
全面,ptt,4,-0.3544165,0.16420634
村,ptt,4,-0.22045279,-0.28533462
封殺,ptt,4,-0.18762064,0.036429495
加強,ptt,4,-0.37684965,0.13482018
發揮,ptt,4,-0.03436629,0.30991435
全都,ptt,4,0.3931605,0.13986887
真實,ptt,4,0.0665645,0.22391061
怎樣,ptt,4,0.38981152,0.06665451
出口,ptt,4,-0.38254094,-0.02221756
從未,ptt,4,-0.27599984,0.19370767
當天,ptt,4,-0.041594855,-0.23523343
幫,ptt,4,0.4308645,-0.2347124
擔憂,ptt,4,-0.16614252,0.33607304
老師,ptt,4,0.40794215,-0.11889537
網路,ptt,4,-0.023561947,-0.053255644
著,ptt,4,0.3476848,-0.12141061
認真,ptt,4,0.41645095,0.059468243
一段時間,ptt,4,0.15130235,0.12019144
經過,ptt,4,-0.21203995,-0.032201122
國家,ptt,4,-0.28682947,0.063173406
進一步,ptt,4,-0.41826186,0.18084762
修改,ptt,4,-0.38242862,-0.028544804
收入,ptt,4,-0.1493363,-0.019924559
必然,ptt,4,0.15584949,0.26330474
賺,ptt,4,0.33159643,-0.2054001
幹,ptt,4,0.5269531,-0.28461337
比,ptt,4,0.15209293,-0.122422
英,ptt,4,-0.465857,-0.039332215
代表,ptt,4,-0.17633758,0.13960189
似乎,ptt,4,0.20361061,0.20391634
真相,ptt,4,0.03363775,0.13116665
南,ptt,4,-0.31756318,-0.2214012
一直,ptt,4,0.33713424,0.03171197
一日,ptt,4,-0.20784403,-0.015942177
英雄,ptt,4,0.12430388,0.08527481
29,ptt,4,-0.27338392,-0.557641
地方,ptt,4,-0.059523806,0.09280646
福利,ptt,4,-0.0583791,0.23959404
殺,ptt,4,0.3936332,-0.2089443
也,ptt,4,0.0946961,-0.023214495
尋求,ptt,4,-0.3259669,0.24485952
音樂,ptt,4,0.40646598,0.12672298
嚇,ptt,4,0.077369235,-0.06792333
前往,ptt,4,-0.36324227,-0.26642156
大哥,ptt,4,0.23496507,0.051692206
騎,ptt,4,0.3731345,-0.3671472
韭菜,ptt,4,0.41813248,-0.0889735
功能,ptt,4,-0.27393463,0.14814144
夜間,ptt,4,-0.12617798,0.10438004
解釋,ptt,4,-0.20070936,-0.07439472
數字,ptt,4,0.016594226,-0.044163425
連任,ptt,4,-0.15630884,-0.02928377
挑,ptt,4,0.45205733,0.027553678
目的,ptt,4,-0.28674808,0.08289603
遭受,ptt,4,-0.43854502,0.068990536
女兒,ptt,4,0.07799226,-0.3565249
算了,ptt,4,0.4907383,0.002939031
聲,ptt,4,0.182758,0.013835468
太平洋,ptt,4,-0.27168885,0.048822105
西班牙,ptt,4,-0.36047232,-0.2865343
作家,ptt,4,-0.08263963,-0.17745961
人性,ptt,4,0.08925733,0.38498834
號,ptt,4,-0.34958544,-0.49788374
搭,ptt,4,0.34739864,-0.32905915
廠商,ptt,4,-0.2341198,0.12453917
聊,ptt,4,0.4814089,0.046226762
各國,ptt,4,-0.2344101,0.20933715
修復,ptt,4,-0.20856026,0.03689551
周邊,ptt,4,-0.3238838,0.08455251
確認,ptt,4,-0.3013575,-0.14248383
跟,ptt,4,0.23854461,-0.0944662
對方,ptt,4,0.29304376,-0.012597093
第一次,ptt,4,0.25047553,-0.07139441
試圖,ptt,4,-0.10991546,0.22158013
旁邊,ptt,4,0.46812907,-0.21983494
家鄉,ptt,4,0.113310404,-0.083683714
驗證,ptt,4,-0.17372544,0.19818446
抓,ptt,4,0.34878835,-0.27356595
表面,ptt,4,0.17157172,0.25339094
總統,ptt,4,-0.17668967,-0.042192433
青年,ptt,4,-0.2061365,0.12023956
身高,ptt,4,0.13291676,-0.32438752
暴力,ptt,4,-0.057999376,0.31077528
農業,ptt,4,-0.4618982,0.2074172
帶來,ptt,4,0.018447544,0.34755796
陽光,ptt,4,-0.1385882,0.29933822
全民,ptt,4,-0.028145952,0.3061742
轉,ptt,4,0.08507847,0.022215186
您,ptt,4,0.40465176,-0.007329408
冷戰,ptt,4,0.13062112,0.19422631
之中,ptt,4,-0.0137611395,0.09348099
自主,ptt,4,-0.3812133,0.12212046
假,ptt,4,0.16121034,-0.19268787
對比,ptt,4,-0.02736348,0.123320006
第二次,ptt,4,-0.039265126,-0.15755174
跪,ptt,4,0.39710876,-0.113466784
別的,ptt,4,0.31916028,0.21135607
會員,ptt,4,-0.29199922,-0.2049605
協助,ptt,4,-0.46929988,0.18154094
這條,ptt,4,0.31305078,0.1710695
老家,ptt,4,0.27475223,0.027984967
38,ptt,4,-0.25537387,-0.46599463
我爸,ptt,4,0.43791687,-0.05236391
領先,ptt,4,-0.34054098,-0.07364102
第二個,ptt,4,0.057474475,0.1708534
分析,ptt,4,-0.26392862,0.17984606
白,ptt,4,0.32900548,-0.2009675
只,ptt,4,0.23893388,-0.078396045
想,ptt,4,0.44369692,-0.047891468
早點,ptt,4,0.29756194,0.04632624
直,ptt,4,0.10552631,-0.05093361
利用,ptt,4,-0.23390563,0.13898562
見證,ptt,4,0.015390988,0.15486276
と,ptt,4,-0.23410459,-0.43654957
好,ptt,4,0.37167594,-0.18023013
抽,ptt,4,0.31562865,-0.21602769
後來,ptt,4,0.20575039,-0.031231534
介紹,ptt,4,0.17885034,-0.07510661
極,ptt,4,-0.18138477,0.07500231
信心,ptt,4,-0.19825317,0.22062492
主持人,ptt,4,-0.11058883,0.07247512
形容,ptt,4,0.092621475,0.11301913
休息,ptt,4,0.20369169,-0.09017079
來說,ptt,4,0.10587427,0.16312405
交通,ptt,4,-0.15005113,0.07614344
自我,ptt,4,-0.16041996,0.2867321
不是,ptt,4,0.24086718,-0.0013425282
最近,ptt,4,0.26660228,-0.15143132
模式,ptt,4,0.061074704,0.18413118
望,ptt,4,-0.2240677,0.046472672
臺灣,ptt,4,-0.09405492,0.043504383
八卦,ptt,4,0.27071318,-0.3014082
可憐,ptt,4,0.41665664,-0.18790393
入境,ptt,4,-0.41229877,-0.018775579
海上,ptt,4,-0.1630179,0.06074886
分別,ptt,4,-0.593373,-0.28744742
認證,ptt,4,-0.12311597,0.015935369
）,ptt,4,-0.29862976,-0.37504885
小心,ptt,4,0.37675694,-0.10986303
老公,ptt,4,0.45613,-0.23725586
先後,ptt,4,-0.48359787,-0.085014574
只好,ptt,4,0.32955217,0.105020516
具備,ptt,4,-0.2397081,0.15414467
性,ptt,4,-0.29913977,0.20962009
一點,ptt,4,0.4061933,-0.0036408105
自動,ptt,4,0.3328397,-0.05701322
危險,ptt,4,0.107689746,0.06462312
香氣,ptt,4,0.33297405,-0.17005672
算,ptt,4,0.06541294,-0.23670524
2014,ptt,4,-0.07794345,-0.2316237
兩國,ptt,4,-0.22263621,0.19226448
飲,ptt,4,-0.10820669,-0.12253424
。,ptt,4,-0.17305467,-0.114719294
金融,ptt,4,-0.02891324,0.17349999
不能,ptt,4,0.0858303,-0.057877246
英國,ptt,4,-0.12581217,-0.06987546
查,ptt,4,0.041146148,-0.14188902
願,ptt,4,-0.08378138,0.17851408
堅決,ptt,4,-0.13105856,0.32485247
手術,ptt,4,0.011525427,0.042012885
情緒,ptt,4,0.23216154,0.14322178
開戰,ptt,4,0.20201382,0.17037958
最大,ptt,4,-0.24667466,-0.06898671
快樂,ptt,4,0.34347698,0.1304842
偶爾,ptt,4,0.44512856,0.005481984
因素,ptt,4,-0.16965662,0.2900526
何,ptt,4,-0.22341868,-0.16759156
女生,ptt,4,0.39363393,-0.059775956
方法,ptt,4,-0.064828895,0.20373029
吹,ptt,4,0.47978732,-0.2038089
病毒,ptt,4,-0.19233757,-0.08321138
充分,ptt,4,-0.3100714,0.3334139
法國,ptt,4,-0.08505773,-0.13443103
稱呼,ptt,4,0.24294618,0.17645523
年初,ptt,4,-0.21980251,-0.18798687
隨時,ptt,4,-0.022093762,0.26180735
裝備,ptt,4,-0.042352173,0.08845411
農民,ptt,4,-0.18293984,0.30992934
一件,ptt,4,0.3152812,0.08430057
同,ptt,4,-0.22164427,0.083918944
男女,ptt,4,0.1514076,0.18326911
],ptt,4,-0.004848218,-0.5240544
心理,ptt,4,0.24695656,0.2716247
循環,ptt,4,0.060287725,0.20205966
最多,ptt,4,-0.053688847,-0.09440621
人心,ptt,4,0.06794045,0.11472497
最高,ptt,4,-0.55533653,-0.19725665
大選,ptt,4,-0.38453093,-0.052302048
拯救,ptt,4,-0.032709263,0.110674635
情節,ptt,4,-0.42202833,0.10704687
回到,ptt,4,0.1270594,0.10523205
制裁,ptt,4,-0.23209478,0.3179652
機場,ptt,4,-0.3230173,-0.17654206
非常,ptt,4,0.16601707,0.0011771818
極限,ptt,4,0.14025468,0.059777807
正確,ptt,4,0.013665458,0.14608854
穿越,ptt,4,0.2164247,0.0018782162
有些,ptt,4,0.28163007,0.11440132
指,ptt,4,-0.18371741,0.07516257
申請,ptt,4,-0.41660348,-0.002428105
思考,ptt,4,0.2014041,0.33844435
妹子,ptt,4,0.40258884,0.056310855
現實,ptt,4,0.2599449,0.2166997
智慧,ptt,4,-0.037259392,0.1877462
逛,ptt,4,0.3309737,-0.057327002
誇張,ptt,4,0.34376997,0.05604641
藝術,ptt,4,-0.37386996,0.09871021
蛋糕,ptt,4,0.19797823,-0.052746765
說出,ptt,4,0.3134094,0.12523404
謝謝,ptt,4,0.4042307,-0.22634788
30,ptt,4,-0.1644302,-0.5510556
向,ptt,4,-0.3305024,-0.031824317
招牌,ptt,4,0.3928247,-0.066338174
敢,ptt,4,0.2843403,0.052223094
答應,ptt,4,-0.05044453,0.04547045
選手,ptt,4,0.102515966,0.064039126
成果,ptt,4,-0.19287413,0.3480422
病例,ptt,4,-0.3295091,-0.31323057
定,ptt,4,-0.48773023,-0.15882906
播出,ptt,4,-0.4270704,-0.18725847
經典,ptt,4,0.12141702,-0.12708117
地球,ptt,4,0.015333089,-0.012453906
酥,ptt,4,0.25909728,-0.3369213
待,ptt,4,-0.10939837,0.00569268
場面,ptt,4,-0.011122798,0.1270939
如何,ptt,4,0.025548201,0.23259439
老婆,ptt,4,0.36280593,-0.3111654
信仰,ptt,4,0.24986093,0.20032498
這輩子,ptt,4,0.31594503,0.06226939
加速,ptt,4,-0.22614585,0.25519702
萬人,ptt,4,-0.30495876,-0.410977
一本,ptt,4,0.18595512,-0.044852007
立場,ptt,4,-0.1739322,0.27366188
引發,ptt,4,-0.31540427,0.15596485
路過,ptt,4,0.2954403,-0.007847213
啊啊啊,ptt,4,0.3498509,-0.035936136
s,ptt,4,-0.043027695,-0.6412382
要是,ptt,4,0.35627228,0.08018488
分子,ptt,4,-0.019345155,0.19397494
頻繁,ptt,4,-0.2544331,0.03258514
喊,ptt,4,0.31390995,0.029779704
 ,ptt,4,0.14932252,-0.5834799
首,ptt,4,-0.45997265,-0.14135547
遠遠,ptt,4,0.016210921,0.18497294
REMOVEDURL,ptt,4,0.0127087785,-0.43598086
短,ptt,4,-0.05253393,-0.23806208
批評,ptt,4,0.015871417,0.2120349
資本,ptt,4,-0.05617049,0.27036104
目標,ptt,4,-0.25324228,0.07117028
解放軍,ptt,4,0.13194288,0.0779967
:,ptt,4,-0.018357122,-0.50130403
股份,ptt,4,-0.5179254,-0.113348365
社交,ptt,4,-0.1385509,-0.018607885
近,ptt,4,-0.27436498,-0.35534135
好事,ptt,4,0.2202253,0.17058246
了,ptt,4,0.3305553,-0.12127996
7,ptt,4,-0.3315658,-0.5656813
多多,ptt,4,0.3965302,-0.028481482
過度,ptt,4,-0.082763836,0.36742857
防疫,ptt,4,-0.20460391,0.16237256
公司,ptt,4,-0.21285762,-0.11167043
41,ptt,4,-0.2421963,-0.45694703
卻,ptt,4,-0.014659892,0.04292881
最好,ptt,4,0.20050362,0.11372964
行徑,ptt,4,-0.2694672,0.20875746
不了,ptt,4,0.36723363,0.059570145
答,ptt,4,0.049387302,0.012605585
考量,ptt,4,-0.31088892,0.29274157
......,ptt,4,0.485631,-0.07613138
發動,ptt,4,-0.040516555,0.15339205
小小,ptt,4,0.23546308,0.09574569
事情,ptt,4,0.26061404,0.11913069
還有,ptt,4,0.2539072,-0.14569324
增長,ptt,4,-0.11293939,0.09962612
與,ptt,4,-0.3323742,-0.105220124
階段,ptt,4,-0.31983978,0.060969897
通知,ptt,4,-0.48641202,-0.07457942
福建,ptt,4,-0.23490255,-0.15212332
爸,ptt,4,0.5247676,-0.027959066
高鐵,ptt,4,0.21541965,-0.23807617
熱門,ptt,4,0.035678133,0.08414854
花,ptt,4,0.21185495,-0.2888432
無人,ptt,4,-0.020918427,-0.20033385
第一天,ptt,4,-0.010672665,0.071122214
先行,ptt,4,-0.32972932,-0.042023316
記,ptt,4,-0.16925706,-0.03290924
例行,ptt,4,-0.30123398,-0.25457457
年輕,ptt,4,0.06811529,-0.07788429
本週,ptt,4,-0.38876015,-0.215128
女子,ptt,4,-0.29643133,-0.43731692
3,ptt,4,-0.24777053,-0.4598798
相信,ptt,4,0.16511826,0.19019233
