node,collo,collo_pos,association,count,src,timestep
日本,的,left,-0.10889521400959978,35,ptt,6
日本,人,right,225.65036097608493,66,ptt,6
日本,前首相,right,116.94342159560802,11,ptt,6
日本,女,right,66.40187870662717,12,ptt,6
日本,網友,right,42.67934165912912,10,ptt,6
日本,也,right,8.86041531923966,17,ptt,6
日本,的,right,5.220062531510454,52,ptt,6
日本,是,right,-0.18151465453526106,11,ptt,6
美國,在,left,152.7104684615727,82,ptt,6
美國,內文,left,45.983711404653164,14,ptt,6
美國,代表,left,39.461009166351715,10,ptt,6
美國,被,left,29.68624670612465,22,ptt,6
美國,報導,left,25.693451571503417,11,ptt,6
美國,了,left,25.47412020046587,36,ptt,6
美國,對,left,24.122076661131633,16,ptt,6
美國,與,left,21.292443256711334,16,ptt,6
美國,跟,left,20.462482434045487,17,ptt,6
美國,去,left,19.812931589010542,14,ptt,6
美國,讓,left,14.662164085398494,12,ptt,6
美國,表示,left,13.09751452951427,10,ptt,6
美國,和,left,9.42754665437505,10,ptt,6
美國,是,left,8.578099578948208,35,ptt,6
美國,的,left,3.317545964942269,76,ptt,6
美國,臺灣,left,0.6460625577101142,11,ptt,6
美國,衛生部長,right,1146.3377456087446,107,ptt,6
美國,爸爸,right,251.21842805190101,33,ptt,6
美國,衛生部,right,247.83427899978676,25,ptt,6
美國,人,right,188.91409844801777,72,ptt,6
美國,總統,right,160.13901887313403,40,ptt,6
美國,內閣,right,155.15545951360778,16,ptt,6
美國,國務卿,right,148.6030906952761,15,ptt,6
美國,官員,right,125.06249697723258,21,ptt,6
美國,衛生,right,92.92270400809736,14,ptt,6
美國,部長,right,48.4442127921808,10,ptt,6
美國,和,right,40.0255468960783,20,ptt,6
美國,在,right,17.021566131298954,33,ptt,6
美國,對,right,7.9901176757616295,10,ptt,6
美國,與,right,6.587146340709754,10,ptt,6
美國,的,right,6.338381664116092,83,ptt,6
美國,也,right,0.16199740802957407,14,ptt,6
美國,有,right,0.10331147214010272,14,ptt,6
美國,就,right,0.0071262229897524065,10,ptt,6
美國,都,right,-0.006263628706564606,11,ptt,6
美國,是,right,-7.020935398186477,10,ptt,6
香港,在,left,45.51858593313574,20,ptt,6
香港,的,left,1.4048519951732263,16,ptt,6
香港,人,right,82.87403258617057,23,ptt,6
香港,的,right,0.39118685713899826,14,ptt,6
臺灣,在,left,503.1196095872638,280,ptt,9
臺灣,對,left,376.357476148429,129,ptt,9
臺灣,讓,left,239.17845492090728,92,ptt,9
臺灣,美屬,left,226.10084034232693,24,ptt,9
臺灣,是,left,129.93414257034857,181,ptt,9
臺灣,一國兩制,left,103.69075789806138,16,ptt,9
臺灣,與,left,98.32186743772367,67,ptt,9
臺灣,保衛,left,86.95068611822447,12,ptt,9
臺灣,來,left,78.93215381441588,41,ptt,9
臺灣,說,left,71.0582397253062,67,ptt,9
臺灣,支持,left,63.88592750744922,27,ptt,9
臺灣,為,left,58.83463771593321,60,ptt,9
臺灣,把,left,58.51137444842367,34,ptt,9
臺灣,代表,left,57.0675032138378,23,ptt,9
臺灣,表示,left,56.859983306575906,41,ptt,9
臺灣,反觀,left,48.88933581013021,10,ptt,9
臺灣,推動,left,46.09598454725298,14,ptt,9
臺灣,中華民國,left,39.875118435714676,15,ptt,9
臺灣,進入,left,37.121478386833004,13,ptt,9
臺灣,而,left,36.52816145532266,29,ptt,9
臺灣,人,right,1200.3302474062264,350,ptt,9
臺灣,價值,right,400.42733022232244,68,ptt,9
臺灣,的,right,318.0251814096466,506,ptt,9
臺灣,人民,right,302.57486578568046,69,ptt,9
臺灣,海峽,right,119.73415263390497,32,ptt,9
臺灣,獨立,right,111.69230638369217,23,ptt,9
臺灣,基進,right,107.30201647076734,14,ptt,9
臺灣,方案,right,100.03927458465654,18,ptt,9
臺灣,西南,right,97.31426292857334,14,ptt,9
臺灣,防疫,right,93.60692570014623,24,ptt,9
臺灣,駐,right,92.85747194137055,18,ptt,9
臺灣,政府,right,67.58716559291119,40,ptt,9
臺灣,女生,right,63.742530708634746,21,ptt,9
臺灣,重返,right,62.53209708702957,11,ptt,9
臺灣,地區,right,55.070996348431926,15,ptt,9
臺灣,產業,right,40.244074774837266,13,ptt,9
臺灣,最大,right,38.15167466160535,13,ptt,9
臺灣,有,right,38.12502906568437,86,ptt,9
臺灣,經濟,right,29.101161135017378,16,ptt,9
臺灣,民主,right,29.096935358684018,12,ptt,9
中國,對,left,222.60767998529275,71,ptt,9
中國,與,left,186.3807131194635,68,ptt,9
中國,一個,left,134.45448499991244,49,ptt,9
中國,跟,left,129.21639977413307,55,ptt,9
中國,對抗,left,108.60811126335958,17,ptt,9
中國,是,left,103.55546616989616,106,ptt,9
中國,在,left,77.15774058312451,80,ptt,9
中國,和,left,71.38796922044199,36,ptt,9
中國,被,left,62.21471445152379,41,ptt,9
中國,來自,left,58.556445092434096,11,ptt,9
中國,向,left,54.83406425877342,17,ptt,9
中國,打,left,38.8231501305481,17,ptt,9
中國,讓,left,27.588157049997914,21,ptt,9
中國,針對,left,26.987935822085703,10,ptt,9
中國,因為,left,25.606558544209044,18,ptt,9
中國,說,left,21.780482876612183,27,ptt,9
中國,如果,left,20.22941168006109,15,ptt,9
中國,去,left,19.402873581606695,18,ptt,9
中國,以,left,15.641092035812239,13,ptt,9
中國,報導,left,15.459999453622427,11,ptt,9
中國,人,right,768.7424023744961,204,ptt,9
中國,大陸,right,454.00346984846703,73,ptt,9
中國,製,right,134.13315978092731,20,ptt,9
中國,原則,right,123.4266620253458,19,ptt,9
中國,軍機,right,92.8729286903461,16,ptt,9
中國,國台,right,79.95156962891451,12,ptt,9
中國,駐,right,76.57751128038277,13,ptt,9
中國,對台,right,73.0031777739626,11,ptt,9
中國,代表,right,54.85907947969817,17,ptt,9
中國,央視,right,54.387843077385924,10,ptt,9
中國,的,right,53.751055898412346,181,ptt,9
中國,人民,right,51.294571580796124,17,ptt,9
中國,市場,right,36.02205492510511,10,ptt,9
中國,政策,right,35.82098241059914,12,ptt,9
中國,官員,right,33.641355796972334,10,ptt,9
中國,經濟,right,30.904832042986172,12,ptt,9
中國,對,right,17.280049743914844,19,ptt,9
中國,打,right,16.90647542616133,11,ptt,9
中國,國家,right,15.49626623173711,12,ptt,9
中國,真的,right,11.050741093144545,12,ptt,9
日本,跟,left,113.20546522661564,32,ptt,9
日本,在,left,76.26795137075197,42,ptt,9
日本,像,left,42.76525417402398,10,ptt,9
日本,報導,left,33.022355663101955,10,ptt,9
日本,去,left,28.149513714923152,12,ptt,9
日本,說,left,22.295290172538106,14,ptt,9
日本,了,left,8.133837922971804,15,ptt,9
日本,是,left,5.156054495772198,18,ptt,9
日本,的,left,-0.6890191861450692,26,ptt,9
日本,人,right,203.40641331190795,57,ptt,9
日本,前首相,right,180.08121247637757,16,ptt,9
日本,統一,right,140.97773089413934,19,ptt,9
日本,韓國,right,68.93172632238621,12,ptt,9
日本,的,right,5.242635399883106,44,ptt,9
日本,也,right,4.791074128127928,12,ptt,9
日本,在,right,2.077433872684976,12,ptt,9
日本,是,right,0.32007371320425104,12,ptt,9
美國,與,left,156.56512253756742,58,ptt,9
美國,跟,left,142.77064578828714,55,ptt,9
美國,在,left,115.30883102477824,88,ptt,9
美國,對,left,97.41359833388908,41,ptt,9
美國,吃,left,61.59298338614062,24,ptt,9
美國,和,left,60.820050715531856,31,ptt,9
美國,向,left,43.627789955193336,14,ptt,9
美國,從,left,37.00631131916121,16,ptt,9
美國,到,left,35.268694637939596,25,ptt,9
美國,因為,left,32.87375494101944,19,ptt,9
美國,讓,left,32.10338609505467,21,ptt,9
美國,現在,left,29.627836647550044,19,ptt,9
美國,被,left,29.41995790178624,27,ptt,9
美國,報導,left,28.34968818096557,14,ptt,9
美國,是,left,24.643397635570025,59,ptt,9
美國,內文,left,24.32637231142637,11,ptt,9
美國,如果,left,23.471799224335577,15,ptt,9
美國,指出,left,20.469322404983455,10,ptt,9
美國,所以,left,19.982160311787595,14,ptt,9
美國,而,left,14.74035015012035,12,ptt,9
美國,總統,right,302.8942098858672,64,ptt,9
美國,爸爸,right,297.1119199343773,37,ptt,9
美國,國務,right,287.2050994113399,28,ptt,9
美國,豬肉,right,147.2558541295563,27,ptt,9
美國,衛生部長,right,142.14251487783065,14,ptt,9
美國,大選,right,134.45324115596563,17,ptt,9
美國,人,right,129.3742704587703,67,ptt,9
美國,務次,right,128.85359638938328,11,ptt,9
美國,國務卿,right,122.03475867109702,15,ptt,9
美國,豬,right,102.87841693167957,16,ptt,9
美國,總統大選,right,102.00106667608591,13,ptt,9
美國,駐,right,96.91622099232623,15,ptt,9
美國,牛肉,right,94.37716011328212,16,ptt,9
美國,干預,right,91.43026664282188,11,ptt,9
美國,牛,right,73.97562012936908,12,ptt,9
美國,公民,right,70.42407102688168,11,ptt,9
美國,官員,right,53.579957563600466,13,ptt,9
美國,的,right,30.63127493242358,144,ptt,9
美國,對,right,23.423902568604476,20,ptt,9
美國,大,right,14.947412751038883,11,ptt,9
香港,撐,left,311.73192784257094,25,ptt,9
香港,在,left,24.88487289797473,17,ptt,9
香港,的,left,2.792796517611432,22,ptt,9
香港,人,right,311.29064336342117,61,ptt,9
香港,的,right,5.210330561362422,25,ptt,9
臺灣,前,left,5308.855834243887,904,weibo,8
臺灣,在,left,1309.7722570499332,774,weibo,8
臺灣,收復,left,843.7144617655192,117,weibo,8
臺灣,武統,left,786.835256567755,127,weibo,8
臺灣,去,left,781.164716708509,291,weibo,8
臺灣,史,left,627.5414611033672,105,weibo,8
臺灣,從,left,623.5461231496569,206,weibo,8
臺灣,解放,left,619.8261615180668,92,weibo,8
臺灣,統一,left,463.3982499283886,115,weibo,8
臺灣,戲說,left,407.0474662153937,50,weibo,8
臺灣,竄訪,left,368.89710023701764,52,weibo,8
臺灣,解決,left,358.30319489456247,70,weibo,8
臺灣,據,left,329.46703019174265,109,weibo,8
臺灣,場,left,314.3987865926499,53,weibo,8
臺灣,讀過,left,251.31622662683628,34,weibo,8
臺灣,進入,left,241.4721531338376,68,weibo,8
臺灣,來自,left,213.16099771197077,69,weibo,8
臺灣,訪問,left,209.3113718247837,73,weibo,8
臺灣,對,left,187.92132733901732,120,weibo,8
臺灣,擠壓,left,174.79379764740295,26,weibo,8
臺灣,偶像,right,6399.193154045982,918,weibo,8
臺灣,腔,right,3413.423228339985,445,weibo,8
臺灣,美食,right,2626.619367735435,490,weibo,8
臺灣,歷史,right,1303.1211286927132,353,weibo,8
臺灣,問題,right,985.844185699948,262,weibo,8
臺灣,初中,right,765.9747851483932,121,weibo,8
臺灣,金曲獎,right,539.3650277969491,73,weibo,8
臺灣,起飛,right,474.20447251557766,82,weibo,8
臺灣,媒體報道,right,371.4032000232609,68,weibo,8
臺灣,南投,right,350.2131129992233,53,weibo,8
臺灣,偶像劇,right,323.1726354818619,61,weibo,8
臺灣,的,right,322.065924631333,1286,weibo,8
臺灣,風味,right,298.0267504045825,50,weibo,8
臺灣,飯糰,right,258.27331279591044,36,weibo,8
臺灣,新竹,right,254.30271295415568,42,weibo,8
臺灣,石虎,right,252.54631285723724,32,weibo,8
臺灣,防務,right,230.60660649985627,54,weibo,8
臺灣,作家,right,223.71556967166904,64,weibo,8
臺灣,熱狗,right,201.4505297745276,32,weibo,8
臺灣,網友,right,198.13200003676775,68,weibo,8
中國,刪減,left,3130.533627848547,355,weibo,8
中國,一個,left,2231.512419166117,422,weibo,8
中國,干涉,left,1103.7867396089189,118,weibo,8
中國,億,left,1100.746592086005,138,weibo,8
中國,侵犯,left,1083.6262075571321,110,weibo,8
中國,答記者問,left,954.7838396621071,92,weibo,8
中國,是,left,641.3127131234093,312,weibo,8
中國,全,left,480.7160816714963,68,weibo,8
中國,負責人,left,471.2226560151114,60,weibo,8
中國,中,left,373.7651195107509,111,weibo,8
中國,對,left,216.15601841004602,79,weibo,8
中國,納仕,left,203.4786101687972,26,weibo,8
中國,宣傳片,left,186.5026236920764,18,weibo,8
中國,俄,left,165.68556683393996,18,weibo,8
中國,茶界,left,165.68556683393996,18,weibo,8
中國,鳴槍,left,159.57812518235792,18,weibo,8
中國,打壓,left,148.64333218836344,22,weibo,8
中國,雲南,left,97.24082028614401,18,weibo,8
中國,和,left,83.61536987704605,92,weibo,8
中國,博物館,left,68.12903897740561,16,weibo,8
中國,古代史,right,5051.1507242179205,486,weibo,8
中國,駐,right,2602.9852430800943,254,weibo,8
中國,原則,right,2134.584189268147,252,weibo,8
中國,人民,right,1818.902726547734,236,weibo,8
中國,內政,right,1299.2322354220191,126,weibo,8
中國,主權,right,950.0978447657302,110,weibo,8
中國,領土,right,850.5873581935396,102,weibo,8
中國,大陸,right,791.3867109299981,193,weibo,8
中國,中華人民共和國政府,right,600.1620283181844,60,weibo,8
中國,政策,right,427.8468144730522,64,weibo,8
中國,人,right,379.21233005292345,159,weibo,8
中國,軍隊,right,329.11690511699106,46,weibo,8
中國,藝人,right,323.5885901405833,53,weibo,8
中國,警方,right,178.0035680084013,24,weibo,8
中國,臺灣省,right,150.31481135624563,34,weibo,8
中國,長安,right,138.34827492528305,18,weibo,8
中國,不可分割,right,127.9584032722588,24,weibo,8
中國,生態,right,125.94710537840551,18,weibo,8
中國,古代,right,117.7894649700135,16,weibo,8
中國,國防,right,117.7894649700135,16,weibo,8
日本,柴犬莊,left,155.26041673360544,12,weibo,8
日本,與,left,87.0810376927026,26,weibo,8
日本,去,left,58.39985074947152,20,weibo,8
日本,和,left,53.28039021255564,29,weibo,8
日本,在,left,50.490849281111814,37,weibo,8
日本,被,left,28.029729615407064,14,weibo,8
日本,到,left,13.651130557988381,10,weibo,8
日本,人,left,8.552502077067123,10,weibo,8
日本,中國,left,5.187122143054237,10,weibo,8
日本,是,left,5.12203143103107,16,weibo,8
日本,臺灣,left,-0.5278492854155283,12,weibo,8
日本,的,left,-1.4413647638253408,31,weibo,8
日本,韓國,right,192.81114826998345,26,weibo,8
日本,人,right,134.26566250910037,42,weibo,8
日本,留學,right,81.41161449728672,10,weibo,8
日本,和,right,63.80411292445225,32,weibo,8
日本,進口,right,51.06607595133855,10,weibo,8
日本,臺灣,right,16.32136030391957,30,weibo,8
日本,的,right,14.77386272047449,64,weibo,8
美國,向,left,278.9055788311776,52,weibo,8
美國,稱,left,168.2059105122862,34,weibo,8
美國,架,left,134.0866905078748,18,weibo,8
美國,使用,left,125.49545496017893,22,weibo,8
美國,戰爭,left,94.60665860846096,16,weibo,8
美國,一架,left,87.20537835555764,14,weibo,8
美國,成爲,left,85.90178804648731,18,weibo,8
美國,在,left,80.34513321841878,72,weibo,8
美國,結果,left,77.6274170769918,16,weibo,8
美國,開放,left,73.66917453597075,14,weibo,8
美國,因爲,left,57.72208439771489,18,weibo,8
美國,從,left,47.271913992957295,20,weibo,8
美國,被,left,46.335659960513,27,weibo,8
美國,對,left,38.59176991354841,20,weibo,8
美國,報道,left,35.33734625401203,10,weibo,8
美國,這是,left,33.0342345264787,10,weibo,8
美國,像,left,30.862275682572488,10,weibo,8
美國,臺媒,left,29.541744315727094,10,weibo,8
美國,買,left,26.08491371224945,10,weibo,8
美國,表示,left,24.190267846760452,10,weibo,8
美國,海軍,right,374.91552450148606,44,weibo,8
美國,在臺協會,right,339.304783296651,30,weibo,8
美國,增購,right,155.7787772531646,16,weibo,8
美國,副,right,155.1580738326116,20,weibo,8
美國,高級官員,right,133.3213916559727,11,weibo,8
美國,提出申請,right,131.4369250972857,16,weibo,8
美國,技術,right,121.5482935587238,20,weibo,8
美國,衛生部長,right,121.19579499326426,10,weibo,8
美國,西雅圖,right,121.19579499326426,10,weibo,8
美國,豬肉,right,111.65561649530024,16,weibo,8
美國,軍機,right,105.64808272681398,18,weibo,8
美國,人,right,100.73469907420075,51,weibo,8
美國,公開,right,96.74829116344142,16,weibo,8
美國,大選,right,92.20938528389446,12,weibo,8
美國,無所不用其極,right,90.93537901539321,10,weibo,8
美國,企業,right,89.17151550787779,19,weibo,8
美國,高官,right,88.65983381633683,10,weibo,8
美國,遏制,right,84.78139338065095,10,weibo,8
美國,不會,right,66.57135275200335,18,weibo,8
美國,對,right,59.92515081274756,26,weibo,8
香港,鄧紫棋,left,565.6985030823425,53,weibo,8
香港,含,left,118.57842133933205,14,weibo,8
香港,守護,left,115.5447357290048,12,weibo,8
香港,死亡,left,81.41714647140338,22,weibo,8
香港,在,left,69.36857730761072,44,weibo,8
香港,香港,left,53.7311135046853,14,weibo,8
香港,至,left,48.92749950945769,10,weibo,8
香港,新聞,left,31.82195090895101,12,weibo,8
香港,和,left,23.584211242186466,20,weibo,8
香港,臺灣,left,22.62849282529931,37,weibo,8
香港,了,left,1.6024151622016767,14,weibo,8
香港,的,left,-0.8722003140662249,34,weibo,8
香港,紅館,right,732.6437178279602,53,weibo,8
香港,澳門,right,230.52518549583533,28,weibo,8
香港,國安法,right,138.3505963224357,12,weibo,8
香港,臺灣,right,99.5468649971417,64,weibo,8
香港,出口,right,93.6216256228384,12,weibo,8
香港,確診,right,84.43800541353767,26,weibo,8
香港,人,right,74.3795457704967,30,weibo,8
香港,新加坡,right,68.22910214951001,10,weibo,8
香港,香港,right,53.7311135046853,14,weibo,8
香港,及,right,40.91657998239049,10,weibo,8
香港,新聞,right,30.46296795440971,12,weibo,8
香港,和,right,28.57573099142995,22,weibo,8
香港,都,right,7.293131725487944,10,weibo,8
香港,的,right,-1.2156786966898263,34,weibo,8
臺灣,淘寶,left,2971.960892662427,400,weibo,7
臺灣,在,left,2185.6909190779093,1066,weibo,7
臺灣,解放,left,921.5192600965573,133,weibo,7
臺灣,去,left,895.6106211731752,309,weibo,7
臺灣,收復,left,850.9920276063904,119,weibo,7
臺灣,統一,left,495.9531675995318,117,weibo,7
臺灣,據,left,451.69800766167697,141,weibo,7
臺灣,百珍,left,433.8074107419577,52,weibo,7
臺灣,場,left,422.6152046956282,87,weibo,7
臺灣,武統,left,419.6933404290721,77,weibo,7
臺灣,解決,left,378.78762644169433,77,weibo,7
臺灣,現身,left,328.2399913527065,60,weibo,7
臺灣,來自,left,295.08143654106334,91,weibo,7
臺灣,伍佰之於,left,283.6029156907656,34,weibo,7
臺灣,赴,left,256.02363519043365,56,weibo,7
臺灣,出版社,left,238.66972613005538,44,weibo,7
臺灣,譴責,left,235.03591009762437,33,weibo,7
臺灣,戲說,left,233.54425788194857,28,weibo,7
臺灣,和,left,208.58379812243254,275,weibo,7
臺灣,對,left,199.66089775694644,145,weibo,7
臺灣,腔,right,3836.2955509616277,503,weibo,7
臺灣,動手,right,1543.0785962045047,210,weibo,7
臺灣,偶像劇,right,922.0812632618135,149,weibo,7
臺灣,問題,right,896.7465005031218,260,weibo,7
臺灣,金曲獎,right,797.6262268298317,119,weibo,7
臺灣,青年,right,787.8351179467738,145,weibo,7
臺灣,風味,right,628.8190930327366,94,weibo,7
臺灣,建交,right,571.9650272329067,84,weibo,7
臺灣,名嘴,right,447.88059566089555,70,weibo,7
臺灣,葭,right,344.15342414796015,42,weibo,7
臺灣,博德,right,323.20514322764745,56,weibo,7
臺灣,媒體報道,right,322.8025174972465,53,weibo,7
臺灣,民衆,right,308.97327803605407,92,weibo,7
臺灣,旅行,right,297.18115244540485,72,weibo,7
臺灣,經濟部,right,258.16262919551974,44,weibo,7
臺灣,牌,right,252.25544181024327,50,weibo,7
臺灣,新竹,right,241.64095155344546,38,weibo,7
臺灣,緹,right,223.5865411032011,34,weibo,7
臺灣,飯糰,right,221.21669462020384,27,weibo,7
臺灣,網友,right,220.77852819917138,65,weibo,7
中國,一個,left,1389.1902855577464,291,weibo,7
中國,抹黑,left,1059.4882864031397,100,weibo,7
中國,是,left,676.1673833302241,308,weibo,7
中國,第十二屆,left,288.3856023448309,26,weibo,7
中國,穩居,left,253.84259233283154,27,weibo,7
中國,非議,left,232.89910061069935,21,weibo,7
中國,堪稱,left,232.68997678614667,26,weibo,7
中國,對,left,223.07468856998454,82,weibo,7
中國,事關,left,199.61354705351036,18,weibo,7
中國,指責,left,198.79943080772017,21,weibo,7
中國,接近,left,187.00544370660776,28,weibo,7
中國,看待,left,182.7630553090535,24,weibo,7
中國,日生,left,177.42582046046286,16,weibo,7
中國,朝着,left,164.88353149408135,16,weibo,7
中國,破壞,left,161.3676484943889,28,weibo,7
中國,茶界,left,155.24020651859104,14,weibo,7
中國,檢驗,left,140.2121928228496,22,weibo,7
中國,迴應,left,137.08403309963558,34,weibo,7
中國,榮登,left,123.27766646205407,18,weibo,7
中國,邀請,left,109.44086836200438,20,weibo,7
中國,原則,right,2373.0833340079885,244,weibo,7
中國,大陸,right,1945.3611975013398,343,weibo,7
中國,大使,right,771.4556856814349,107,weibo,7
中國,領土,right,655.2566227944702,71,weibo,7
中國,藝人,right,588.946250173754,87,weibo,7
中國,近代史,right,484.28035567906795,60,weibo,7
中國,不可分割,right,454.4128705508896,55,weibo,7
中國,醫師,right,445.7307542734475,52,weibo,7
中國,駐,right,388.4425536959478,49,weibo,7
中國,人,right,314.9341174403189,132,weibo,7
中國,公告牌,right,298.19803719857083,27,weibo,7
中國,抗疫,right,232.17810058878686,38,weibo,7
中國,稱其爲,right,231.8993124629557,21,weibo,7
中國,基方,right,220.8513329792003,20,weibo,7
中國,內地,right,199.21478681140172,40,weibo,7
中國,五大,right,188.81631364231387,24,weibo,7
中國,臺灣省,right,183.72513467834742,37,weibo,7
中國,搖滾,right,164.41945705562773,26,weibo,7
中國,戰情,right,164.20562595023088,20,weibo,7
中國,乘用車,right,132.48606931926122,12,weibo,7
日本,在,left,114.46528168556121,60,weibo,7
日本,是,left,56.910118983804416,43,weibo,7
日本,去,left,45.11803170635424,17,weibo,7
日本,和,left,43.16646135816763,28,weibo,7
日本,美國,left,42.03480619792582,20,weibo,7
日本,被,left,15.634663444513041,10,weibo,7
日本,年,left,12.308539557483652,10,weibo,7
日本,人,left,6.954481925607766,10,weibo,7
日本,臺灣,left,1.2057001957786966,19,weibo,7
日本,了,left,1.1046604947434373,16,weibo,7
日本,的,left,-5.201579580350987,31,weibo,7
日本,人,right,265.7899827717481,68,weibo,7
日本,韓國,right,171.9905700334237,25,weibo,7
日本,白鯽,right,150.14542892937325,12,weibo,7
日本,歐洲,right,83.40277735071629,10,weibo,7
日本,和,right,15.8753784534035,18,weibo,7
日本,的,right,8.657304332158617,66,weibo,7
日本,臺灣,right,2.6279878356640705,20,weibo,7
美國,請問,left,800.8928775170866,80,weibo,7
美國,迴應,left,474.55814172514306,78,weibo,7
美國,眼中,left,330.9468067979221,34,weibo,7
美國,向,left,296.9462830425744,62,weibo,7
美國,天裏,left,282.8589331121543,26,weibo,7
美國,形勢,left,237.438234260977,28,weibo,7
美國,反觀,left,229.19792687051984,22,weibo,7
美國,意味着,left,228.17854979844907,26,weibo,7
美國,這位,left,211.5705831733551,30,weibo,7
美國,與,left,203.018324648815,74,weibo,7
美國,報道,left,188.61175600449081,44,weibo,7
美國,墜毀,left,184.91145663598004,18,weibo,7
美國,對,left,182.5158220029314,68,weibo,7
美國,一艘,left,154.14504459697858,20,weibo,7
美國,日,left,153.89413446286912,72,weibo,7
美國,當,left,140.71444712953482,30,weibo,7
美國,陷入僵局,left,137.1422774783505,12,weibo,7
美國,認清,left,125.78413597314483,14,weibo,7
美國,當前,left,121.75030258928145,22,weibo,7
美國,跟隨,left,110.14995831654136,14,weibo,7
美國,海軍,right,883.6510111508294,104,weibo,7
美國,衛生部長,right,731.8032886221197,87,weibo,7
美國,大使,right,546.9168469971221,80,weibo,7
美國,兩黨,right,507.25246377343126,50,weibo,7
美國,總統,right,406.8673472866715,56,weibo,7
美國,衛生領域,right,393.21945663093254,36,weibo,7
美國,驅逐艦,right,387.70204545575496,74,weibo,7
美國,大選,right,383.01190563546305,43,weibo,7
美國,衛生,right,278.6286206239769,36,weibo,7
美國,購買,right,244.09317105645093,32,weibo,7
美國,當前,right,234.72263314547388,36,weibo,7
美國,交通部,right,227.05702727685315,20,weibo,7
美國,售臺,right,225.71419535128987,30,weibo,7
美國,人,right,220.3004869120737,101,weibo,7
美國,官員,right,219.33329867620606,38,weibo,7
美國,人民,right,204.2379492617422,40,weibo,7
美國,太遠,right,196.20180294981776,20,weibo,7
美國,軍方,right,131.32437293429737,18,weibo,7
美國,新冠,right,130.39696652150187,28,weibo,7
美國,支持,right,113.20564720395501,28,weibo,7
香港,鄧紫棋,left,775.6718473330174,83,weibo,7
香港,死亡,left,95.51132766603085,22,weibo,7
香港,在,left,90.865927603021,51,weibo,7
香港,含,left,87.60387991368518,10,weibo,7
香港,包括,left,65.98151825573997,12,weibo,7
香港,臺灣,left,44.69597306746986,44,weibo,7
香港,了,left,37.982983987680974,37,weibo,7
香港,和,left,9.401925007193014,14,weibo,7
香港,是,left,3.4662294745094737,16,weibo,7
香港,的,left,-11.341945752747051,22,weibo,7
香港,紅館,right,1157.6655390744238,87,weibo,7
香港,澳門,right,450.4191787999106,46,weibo,7
香港,國安法,right,216.86336838097657,19,weibo,7
香港,交易所,right,197.4622694605099,14,weibo,7
香港,臺灣,right,150.80318113781726,77,weibo,7
香港,本輪,right,119.83702589673632,10,weibo,7
香港,確診,right,97.82589708306489,26,weibo,7
香港,內地,right,51.628201091185595,10,weibo,7
香港,問題,right,46.370652446451146,14,weibo,7
香港,和,right,27.171709340166814,22,weibo,7
香港,人,right,22.186641462964083,16,weibo,7
香港,的,right,-0.7502249363206897,38,weibo,7
臺灣,在,left,613.9244728364531,281,ptt,4
臺灣,對,left,135.04946194678152,63,ptt,4
臺灣,來,left,106.77297445969732,41,ptt,4
臺灣,說,left,89.56459676335756,69,ptt,4
臺灣,是,left,86.5002065185547,138,ptt,4
臺灣,讓,left,66.80013263537242,40,ptt,4
臺灣,反觀,left,57.157039204189225,10,ptt,4
臺灣,跟,left,52.68723516739834,45,ptt,4
臺灣,像,left,52.148184790584565,21,ptt,4
臺灣,從,left,51.78572959749328,25,ptt,4
臺灣,我們,left,41.25183215274042,29,ptt,4
臺灣,改變,left,40.85349728014358,12,ptt,4
臺灣,開放,left,39.512090138220714,14,ptt,4
臺灣,整個,left,36.25037552162709,12,ptt,4
臺灣,進入,left,33.85161041854593,11,ptt,4
臺灣,覺得,left,33.21621833147372,24,ptt,4
臺灣,與,left,32.353838206467366,34,ptt,4
臺灣,了,left,32.01545643555977,77,ptt,4
臺灣,指出,left,30.89338923836343,15,ptt,4
臺灣,知道,left,30.533488219163175,25,ptt,4
臺灣,人,right,1203.889644847798,334,ptt,4
臺灣,價值,right,735.257597450855,109,ptt,4
臺灣,基進,right,496.8115191361825,56,ptt,4
臺灣,的,right,232.59270343394553,395,ptt,4
臺灣,大哥大,right,197.94614012670337,21,ptt,4
臺灣,之光,right,140.85286051981953,15,ptt,4
臺灣,世曦,right,104.01209512272497,11,ptt,4
臺灣,防疫,right,103.75913202405883,26,ptt,4
臺灣,民主,right,89.68610855491103,23,ptt,4
臺灣,男生,right,69.04893567411447,15,ptt,4
臺灣,政府,right,68.48041139551876,36,ptt,4
臺灣,社會,right,67.10443495452627,22,ptt,4
臺灣,人民,right,66.83343625927205,23,ptt,4
臺灣,本土,right,62.89011624458105,13,ptt,4
臺灣,民意,right,58.40465244010486,12,ptt,4
臺灣,獨立,right,58.111278915906084,15,ptt,4
臺灣,經濟,right,42.45138223416282,16,ptt,4
臺灣,房價,right,34.02150229200939,10,ptt,4
臺灣,大學,right,33.40835702730894,13,ptt,4
臺灣,最,right,24.862283546002814,17,ptt,4
中國,是,left,147.80814415532515,101,ptt,4
中國,對,left,112.2819968113032,39,ptt,4
中國,跟,left,89.76773083273805,38,ptt,4
中國,一個,left,84.68557839684881,32,ptt,4
中國,去,left,54.390292886347886,25,ptt,4
中國,在,left,54.09884231927619,55,ptt,4
中國,與,left,50.04819091332802,26,ptt,4
中國,和,left,37.05903505184791,20,ptt,4
