collo_1,collo_2,MI,Xsq,Gsq,count,src,timestep
臺灣,偶像劇,5.648021429018093,7270.947267587831,999.4840237115784,149,weibo,7
臺灣,青年,5.271986139276191,5386.626127495466,862.6414042088609,145,weibo,7
臺灣,金曲獎,5.868768711707092,6805.848275914689,859.6482161416218,119,weibo,7
臺灣,風味,5.8641428318612245,5358.099496630497,677.8087473172951,94,weibo,7
臺灣,建交,5.9109670016853375,4951.494107483682,615.7710773143406,84,weibo,7
臺灣,名嘴,5.701871402962348,3449.2680856344496,463.95236014488944,68,weibo,7
臺灣,no.1,6.286833903683504,3699.8570729430585,418.4766370412352,48,weibo,7
臺灣,葭,6.286833903683504,3237.3596474876636,366.1514385333541,42,weibo,7
臺灣,的,0.854326408643941,438.8807815026046,357.86861504127717,1153,weibo,7
臺灣,民衆,3.9838473724496017,1294.4618328585032,353.9404473114645,92,weibo,7
臺灣,博德,5.450332635966383,2368.306226866396,352.1975803350399,56,weibo,7
臺灣,媒體報道,5.5718108623979745,2447.541597590563,346.53612829276534,53,weibo,7
臺灣,旅行,4.502562594738941,1510.889105736287,333.53144251943615,72,weibo,7
臺灣,牌,5.060325373874824,1590.3332090902045,277.9264784272854,50,weibo,7
臺灣,新竹,5.727406495069485,1963.2299648952726,261.40650286367134,38,weibo,7
臺灣,飯糰,6.286833903683504,2081.1351984273374,235.35762319482433,27,weibo,7
臺灣,作家,4.529810657176045,1071.0142729217412,233.70861327515968,50,weibo,7
臺灣,自由,4.300773094641378,935.6327782921708,224.54884975542328,52,weibo,7
臺灣,輸出,5.379943308074985,1285.8186215418298,196.7647191010105,32,weibo,7
臺灣,推向,6.171356686263568,1703.9063800458764,195.15426309330417,24,weibo,7
臺灣,人民,3.6079712640808657,593.440033016732,188.6134347797672,57,weibo,7
臺灣,41,4.664396697543685,900.7393573114373,185.785623510655,38,weibo,7
臺灣,小烤,6.286833903683504,1541.5731335647502,174.32988948614963,20,weibo,7
臺灣,以東,4.964905808796141,948.624663285202,172.50827829513528,32,weibo,7
臺灣,“,1.4454574236309334,250.96879411144738,171.33470823803862,226,weibo,7
臺灣,藝人,3.6328297585326963,541.832342453637,170.51232274576142,51,weibo,7
臺灣,ptt,6.155589370405251,1474.2529672846656,169.51151298431557,21,weibo,7
臺灣,美食,3.3155928966649277,465.34932369658594,165.811379113184,57,weibo,7
臺灣,分會,6.035295136687539,1352.9610268305048,161.16971793088942,21,weibo,7
臺灣,出售,4.747675092575473,807.2803686976287,160.79486159003864,32,weibo,7
臺灣,關係法,6.286833903683504,1387.4136358209087,156.89449170007106,18,weibo,7
臺灣,周邊,4.100133189490364,585.4917497706609,152.58737240375575,38,weibo,7
臺灣,電影,2.896808292412733,339.43557419441106,141.70196833191403,60,weibo,7
臺灣,迴歸,4.367970666408909,606.1244165796443,141.44821910490995,32,weibo,7
臺灣,街頭,4.754338822856483,709.8867375890253,140.99658428762476,28,weibo,7
臺灣,傻事,6.286833903683504,1233.254623502596,139.4595823481194,16,weibo,7
臺灣,口音,4.507223972108804,631.6904137108605,139.1200862630347,30,weibo,7
臺灣,旅遊,3.2150432206154935,367.10573078343435,135.94401214695145,49,weibo,7
臺灣,經濟,3.2596490743572737,358.05819141007385,130.34275075079162,46,weibo,7
臺灣,破壞,3.9649058087961415,457.3405787018562,125.93801772090933,33,weibo,7
臺灣,小喫,4.205039812519857,501.40265411378147,125.15524243421623,30,weibo,7
臺灣,商家,5.756319186984724,949.4779683624995,125.00635955019933,18,weibo,7
臺灣,發行,3.8197078932562056,419.9409510429422,122.62789023922556,34,weibo,7
臺灣,菜,4.051205655190362,459.73094410282437,122.2236259385026,31,weibo,7
臺灣,中南部,5.360834485127281,792.5284659821425,122.2219495669097,20,weibo,7
臺灣,正新,6.286833903683504,1079.0960966075193,122.0251620343999,14,weibo,7
臺灣,大江,5.286833903683504,750.9278164244511,119.39554892729734,20,weibo,7
臺灣,樂隊,3.8076660669849445,403.6843139232104,118.45137599965801,33,weibo,7
臺灣,進口,4.681971845524643,576.4133671034689,118.003962854966,24,weibo,7
臺灣,網友,3.3141412496792393,326.1250146657999,116.24653680863486,40,weibo,7
臺灣,本島,6.187298230132589,1005.2913259123311,114.70538754705184,14,weibo,7
臺灣,港口,5.827402285046206,888.2104964623143,113.8345966544325,16,weibo,7
臺灣,桃園市,5.456758905125816,764.7578420288525,113.39733990062757,18,weibo,7
臺灣,交換,5.054173146893229,633.224178989631,110.91818078245458,20,weibo,7
臺灣,茶文化,6.006725984490768,883.7350984550726,106.26083170614757,14,weibo,7
臺灣,淺灘,6.286833903683504,924.938055133386,104.59123167317246,12,weibo,7
臺灣,那邊,4.576340520878489,488.0542927217631,104.42382632159016,22,weibo,7
臺灣,龍捲風,5.479478981625899,691.0757216367538,101.52819423547024,16,weibo,7
臺灣,男生,4.24243978432505,412.85627418846485,101.47149641090314,24,weibo,7
臺灣,臺南市,5.846261312297522,787.7751092693597,100.25562776130994,14,weibo,7
臺灣,媒體,3.3828607914572797,285.10600768016974,98.95028734875564,33,weibo,7
臺灣,政論,5.379943308074985,642.8941274038702,98.36716178282802,16,weibo,7
臺灣,#,0.9779260996195646,124.78153978440044,97.59604970414577,256,weibo,7
臺灣,罰,4.933196949068804,521.2202472976894,96.03982044457717,18,weibo,7
臺灣,##,1.578636351608459,143.5697955799879,93.97876908502266,107,weibo,7
臺灣,設計師,4.542672808113093,432.5547057983992,93.85693440848027,20,weibo,7
臺灣,高等法院,6.064441482347056,789.3803931398179,93.1618355807819,12,weibo,7
臺灣,啤酒,5.199371062433165,563.5453482419819,92.90929179461479,16,weibo,7
臺灣,著名,4.222703566263788,372.7341129795888,92.35663529837848,22,weibo,7
臺灣,綜藝,3.9769786410967165,335.77680992775896,92.00212764101366,24,weibo,7
臺灣,防務,3.9649058087961415,332.59954637984356,91.57948930052089,24,weibo,7
臺灣,女生,4.236207830613536,359.51504746936774,88.58598686586379,21,weibo,7
臺灣,美濃,5.87179640440466,687.7186242755168,86.70189229479439,12,weibo,7
臺灣,滷肉飯,4.598777909998244,406.11940324706285,86.07938427043513,18,weibo,7
臺灣,女神,5.106261658041683,493.4575693820727,84.5717585458022,15,weibo,7
臺灣,專家,3.339301323577639,233.1844053830547,82.30313216713387,28,weibo,7
臺灣,金鐘獎,5.187298230132589,488.7615490289087,80.98427746967823,14,weibo,7
臺灣,古早,4.763271947626491,408.35178726283567,80.79433475812975,16,weibo,7
臺灣,牛肉麪,5.343417432049871,508.64825594638427,79.00226808348775,13,weibo,7
臺灣,新北市,5.094188825741107,456.49219993205224,78.63108546632122,14,weibo,7
臺灣,索尼,5.094188825741107,456.49219993205224,78.63108546632122,14,weibo,7
臺灣,環島,4.87179640440466,415.026404299292,78.46357520328542,15,weibo,7
臺灣,上映,3.6505245229621273,247.8656121172168,77.43308273455911,23,weibo,7
臺灣,珍珠奶茶,5.006725984490768,428.02229252309144,76.47309401545122,14,weibo,7
臺灣,搬家,6.02379949784971,638.9890537165074,76.39815435393709,10,weibo,7
臺灣,高粱酒,6.02379949784971,638.9890537165074,76.39815435393709,10,weibo,7
臺灣,香腸,4.397016821433927,329.2041674077683,75.89338726882204,17,weibo,7
臺灣,一名,3.453943889518762,220.03524300410172,74.27393169132412,24,weibo,7
臺灣,玩,3.105504138968942,190.72858347211408,73.61540330702964,28,weibo,7
臺灣,向,2.322099233502701,142.7293035327685,73.17564817886367,44,weibo,7
臺灣,女星,5.348234448347647,471.17034228452025,73.03567473561225,12,weibo,7
臺灣,臺南,4.265772288155674,297.73302224764313,72.4705351048502,17,weibo,7
臺灣,小哥,4.80878660687886,369.6341066865419,71.75109891357144,14,weibo,7
臺灣,阿里山,4.772260730853746,359.7100580140993,70.90153924153942,14,weibo,7
臺灣,健保,5.801407076513262,544.8597118230292,70.5116056142827,10,weibo,7
臺灣,重映,4.701871402962348,341.28153231956964,69.28159933991812,14,weibo,7
臺灣,士林,5.424337427433438,456.4782624175622,68.58309154774523,11,weibo,7
一個,中國,5.090833817028728,9392.84325442392,1539.4604084877367,291,weibo,7
抹黑,中國,8.283574455236288,31056.57270098061,1112.8514134932789,100,weibo,7
是,中國,3.091073604237012,2002.651926972523,775.7332246255376,298,weibo,7
第十二屆,中國,8.265708034442774,7360.781039264893,264.912094657725,24,weibo,7
對,中國,3.6011056582453653,841.8431623462704,262.9263972630231,82,weibo,7
堪稱,中國,7.689307547225042,5330.7210174506745,246.54091368527867,26,weibo,7
非議,中國,8.381185251862709,6980.879182310188,244.10775068704913,21,weibo,7
指責,中國,7.915521679513898,5043.571411539294,209.99584563597276,21,weibo,7
Billboard,中國,8.381185251862709,5983.596596541238,209.22071638570512,18,weibo,7
Bllboard,中國,8.381185251862709,5983.596596541238,209.22071638570512,18,weibo,7
事關,中國,8.381185251862709,5983.596596541238,209.22071638570512,18,weibo,7
接近,中國,6.420355849143387,2349.732980120074,201.80520856606898,28,weibo,7
看待,中國,6.988867829083949,3009.7517019631878,195.5042418453557,24,weibo,7
破壞,中國,5.822217959674498,1533.5303592929736,176.06503124456032,28,weibo,7
朝着,中國,8.211260250420397,4724.225089472712,173.4217311792133,16,weibo,7
茶界,中國,8.381185251862709,4653.893809528019,162.712041083162,14,weibo,7
讓,中國,3.2400431510494263,341.3822381544838,123.10965553031134,45,weibo,7
涉及,中國,5.981254644974074,1104.8094499067786,117.44635426408948,18,weibo,7
逼近,中國,7.442585796526853,2069.7965397779553,107.68779655978679,12,weibo,7
在,中國,1.6721172527016832,165.54488671790955,105.06301298111856,109,weibo,7
損害,中國,5.796222751141554,860.0450735843355,99.93856990020893,16,weibo,7
位居,中國,7.703113346750072,2070.141110264973,95.08001654470456,10,weibo,7
打壓,中國,6.608595747965782,1150.6377333267392,90.06487982382477,12,weibo,7
批評,中國,5.88475942574321,801.904365913371,89.29466487330775,14,weibo,7
屬於,中國,5.241633899463916,575.5662882974251,86.96653212229094,16,weibo,7
：,中國,1.9182448474482738,144.2259489862803,84.32424357646515,70,weibo,7
當時,中國,4.203647066310522,347.2242566613917,83.82059358801926,21,weibo,7
距離,中國,5.086564502971083,513.7363721129486,83.42322011090894,16,weibo,7
工信部,中國,7.00267362860898,1266.2760095292842,81.66347925962563,10,weibo,7
來自,中國,3.8434373895623857,274.2655592127875,77.22823063702421,22,weibo,7
月份,中國,5.878684911333526,684.3532276121011,76.42267047680258,12,weibo,7
包括,中國,4.075376822338624,269.3982193285471,68.72609044879974,18,weibo,7
↓,中國,6.118150846028915,676.8188287090568,67.3147326974578,10,weibo,7
干涉,中國,5.670691869057695,540.1929760628635,66.64417855569668,11,weibo,7
“,中國,1.729140083054101,105.96210441936003,65.88780046803403,65,weibo,7
作爲,中國,4.29372241061237,283.5312404581094,65.79671490365499,16,weibo,7
全,中國,4.768742014719447,329.89444715558216,61.95298045772665,13,weibo,7
(,中國,3.110996126946968,149.16851106507426,56.52378048970466,22,weibo,7
把,中國,2.7099390640564787,113.14659768143817,49.94876292238731,24,weibo,7
瞭解,中國,3.8711275601554442,178.39476455032997,49.63206064404713,14,weibo,7
《,中國,1.7340539300551239,72.06318495609018,44.69207649208353,44,weibo,7
使,中國,4.399332598572969,192.09747094630157,42.54742590508631,10,weibo,7
對於,中國,3.776323193703848,141.75841590647602,41.03591240716058,12,weibo,7
目前,中國,3.2055465992260035,103.01729595408784,37.60138102787786,14,weibo,7
與,中國,1.9223609559205055,55.73583198692325,32.47198779343815,27,weibo,7
。,中國,0.7564928458936511,38.318890255068254,31.84260237346716,133,weibo,7
針對,中國,3.44572550405742,90.16977468349029,29.898273281565142,10,weibo,7
就是,中國,2.016453660755849,50.67107368392504,28.598669499499586,22,weibo,7
，,中國,0.41825333178706314,29.181233823009535,26.568988759442448,322,weibo,7
據,中國,2.5410817474653933,56.092471235351326,26.332806555873752,14,weibo,7
來,中國,1.9946041986330938,40.41707128941435,22.975090850252215,18,weibo,7
迴應,中國,2.8389272020957916,53.12519481908819,22.330955530483696,10,weibo,7
爲,中國,1.663820392352408,32.80924947574466,20.788794763641413,22,weibo,7
如果,中國,2.1664246023543234,29.939419993508167,16.04641275391204,11,weibo,7
向,中國,2.2768485920479735,30.63371958955889,15.799570849204482,10,weibo,7
日,中國,1.2999237497806866,20.95565602936177,14.861397561326264,24,weibo,7
不是,中國,1.924488600946651,24.808403849527622,14.43245308599937,12,weibo,7
我們,中國,1.2142099448457926,12.832574188110625,9.332763024949408,17,weibo,7
給,中國,1.4843483209181139,13.92118770865164,9.32822622998446,12,weibo,7
而,中國,1.588069696588362,13.44286282580248,8.719751580433453,10,weibo,7
##,中國,1.100414481732107,11.047217551204215,8.30620054077118,18,weibo,7
從,中國,1.3789328001313308,9.892245175518942,6.845805576621009,10,weibo,7
（,中國,0.7352695399096902,7.487007450525668,6.235380359936755,28,weibo,7
@,中國,0.9638291054802076,7.915756761881143,6.188003202012862,17,weibo,7
年,中國,0.9039329279247569,6.5235683007419745,5.1857542794600935,16,weibo,7
.,中國,0.9654434835726191,5.603231914973718,4.377406296404892,12,weibo,7
但,中國,1.0457948971687845,5.512334824041034,4.208895374351275,10,weibo,7
和,中國,0.559246368471862,4.448775256390963,3.8814843826250787,29,weibo,7
的,中國,0.20625956936203083,3.6760991344102845,3.508686755541902,172,weibo,7
被,中國,0.8050158695995593,3.8527292812033678,3.146897863376198,12,weibo,7
說,中國,0.6976057522837427,2.8750580224958435,2.417511672723643,12,weibo,7
！,中國,0.2772133234469305,0.858649857591109,0.8041606361456672,23,weibo,7
了,中國,0.029194389965808056,0.01743955792959802,0.017323558952039075,42,weibo,7
、,中國,-0.04158036204838855,-0.030290661899214043,-0.03057793511311635,36,weibo,7
#,中國,-0.6869532216681666,-4.910096419911401,-5.674366594890408,21,weibo,7
中國,原則,7.971974360791513,60477.10686466633,2476.7581617734836,242,weibo,7
中國,大陸,5.688463714068861,16990.830906050636,2104.897157720724,341,weibo,7
中國,大使,6.73623412368726,11231.81064886374,828.9663269165322,107,weibo,7
中國,領土,7.801626543267787,15748.769258769602,693.6290743807791,71,weibo,7
中國,藝人,6.468833150630622,7558.067208396897,635.6046186935454,87,weibo,7
中國,近代史,7.236841924484261,8958.91579006326,516.6286686625821,60,weibo,7
中國,不可分割,7.33926298907875,8824.485419726489,484.08078452022653,55,weibo,7
中國,醫師,7.4981700083676515,9326.586775753512,473.80100230756653,52,weibo,7
中國,駐,7.159674063961801,6930.199214433983,414.849195555738,49,weibo,7
中國,人,3.3302876606270937,1083.758620103158,378.69267844916794,132,weibo,7
中國,公告牌,8.352319141904196,8797.12317592238,312.8117785804203,27,weibo,7
中國,抗疫,6.053352195460145,2456.069148295028,252.46724500412262,38,weibo,7
中國,稱其爲,8.352319141904196,6842.174596827969,243.26509396347058,21,weibo,7
中國,內地,5.286229951446424,1486.8608340123408,220.31077993036916,40,weibo,7
中國,五大,7.129926720567749,3323.9878741848115,201.7478058208241,24,weibo,7
中國,臺灣省,5.239844412645784,1329.5257256526104,201.29051654727485,37,weibo,7
中國,搖滾,6.194777864917717,1858.7393725389509,178.32365667392733,26,weibo,7
中國,戰情,7.316695232173475,3158.3052096020983,174.9926025262618,20,weibo,7
中國,TOP,8.171746896262375,4308.752598364346,161.4364287053831,15,weibo,7
中國,主權,5.892887523266899,1267.6191590726685,140.71903820756492,22,weibo,7
中國,的,1.047842867600141,181.24221423942498,140.04297070171089,315,weibo,7
中國,乘用車,8.352319141904196,3909.786354704516,138.97990809796087,12,weibo,7
中國,核心,5.352319141904196,936.0300094981894,134.3822555993179,24,weibo,7
中國,同,5.091791591680978,773.6627678395197,125.40858486485652,24,weibo,7
中國,企業,4.076815384108187,449.60844772857655,114.70967833915196,30,weibo,7
中國,人民,4.4844226779115415,512.4420003557445,109.40250142504165,25,weibo,7
中國,近代,7.236841924484261,1791.6364632723532,103.17813474898776,12,weibo,7
中國,社交,5.173515989115431,616.0776119556223,96.12940532412493,18,weibo,7
中國,當,4.256394721905661,344.4296082650488,81.27185002360864,20,weibo,7
中國,第一家,6.919359734628091,1194.1784257090028,80.323091974152,10,weibo,7
中國,最大,4.4888211418090584,370.1601813999067,78.84882735239051,18,weibo,7
中國,長安,6.76735664118304,1072.774430624426,77.74481741731877,10,weibo,7
中國,海警,6.504322235349247,890.6730185503953,73.4317065817933,10,weibo,7
中國,歷史,3.784634632614876,249.79197083649302,72.0988988319544,21,weibo,7
中國,天氣,4.76735664118304,354.9280755266572,66.71680556428213,14,weibo,7
中國,),3.0957887702863496,147.20323310419298,56.11477883793364,22,weibo,7
中國,製造,4.16249458302418,192.18156707693234,47.21708490608586,12,weibo,7
中國,國際,3.1086162143223364,121.78452441371148,46.18473139395866,18,weibo,7
中國,澳門,4.336017329575096,201.34790424888251,45.86698587981866,11,weibo,7
中國,對,2.1740157226625625,85.17618889831901,45.579312557438755,31,weibo,7
中國,統一,3.4766794802801178,129.54795302181068,42.43342314266229,14,weibo,7
中國,未,4.22303612495923,167.82200793190478,40.16078610584191,10,weibo,7
中國,海軍,3.9126960043470795,131.69419911588827,36.00079816110377,10,weibo,7
中國,文化,3.3942498223701154,103.6577311546315,35.09848960150297,12,weibo,7
中國,旅遊,3.250781115442135,91.79694005712966,32.91287213473242,12,weibo,7
中國,品牌,3.5194291277394547,95.85784717454321,30.851727334596067,10,weibo,7
中國,打,3.088658702196015,79.7681171126147,30.477532231738163,12,weibo,7
中國,爲,1.637449216073863,31.671043293204335,20.237006370594507,22,weibo,7
中國,開始,2.250080947973459,29.7802562863653,15.504533995649227,10,weibo,7
中國,和,0.9630876989991789,18.18393226411309,14.229662985536883,39,weibo,7
中國,臺灣海峽,1.7146592180933777,22.30878568996119,13.902048196248167,14,weibo,7
中國,好,1.0841949144737837,8.325438019793715,6.288149982549784,14,weibo,7
中國,##,0.9026546034280051,6.504651125289728,5.1725789721783,16,weibo,7
中國,”,0.5467420328144958,4.24971824239674,3.7198112443048075,29,weibo,7
中國,與,0.7272191593851216,3.129541237002489,2.610692586350627,12,weibo,7
中國,就,0.2815273324811358,0.615168255306053,0.5754624886301469,16,weibo,7
中國,<,0.29975109110004317,0.6101910337247212,0.568244689170152,14,weibo,7
中國,有,0.16194571672846314,0.22869179479249996,0.22020004199468612,18,weibo,7
中國,）,0.0816344765980872,0.05807939916141102,0.05699221008701971,18,weibo,7
中國,（,-0.7785087922409348,-3.0056803436664024,-3.537123449154814,10,weibo,7
中國,！,-1.1302871662036664,-6.514991518419378,-8.167818762230048,10,weibo,7
中國,在,-1.117577006766721,-10.213227073998016,-12.767696123253153,16,weibo,7
中國,是,-1.348368270467204,-13.308054879058256,-17.287560552814156,14,weibo,7
中國,。,-1.3617748242054142,-33.46222855378612,-43.423651656251565,34,weibo,7
中國,，,-1.2835156886155086,-91.39918482344973,-115.98735813565503,101,weibo,7
、,日本,3.438593884440494,839.650929879375,283.4978296751418,93,weibo,7
在,日本,2.921763960356439,345.92467003564025,142.26877685318314,60,weibo,7
是,日本,2.4091102753001126,151.98838502293572,75.31870552528855,43,weibo,7
和,日本,2.6195607322250574,121.34433754424813,55.5100605183825,28,weibo,7
去,日本,3.568361274512959,169.49194771230475,53.35652054526355,17,weibo,7
##,日本,2.626392417834115,52.19214028673927,23.72984225663605,12,weibo,7
被,日本,2.6529219005889293,44.59525479966382,20.06885524945532,10,weibo,7
，,日本,0.5733163218425346,14.187339133841514,12.447324980804389,83,weibo,7
#,日本,1.2795973058198222,16.10683316604453,11.51129153736607,19,weibo,7
：,日本,1.4848647680476272,13.951755621637018,9.353946830242911,12,weibo,7
了,日本,0.5551723260678156,2.123274069730256,1.8554080000923836,14,weibo,7
。,日本,-0.10038631153403553,-0.08413828765648694,-0.08604702313611545,17,weibo,7
的,日本,-0.46520855874217876,-2.7307587921924212,-3.011225205447623,25,weibo,7
日本,人,4.370115377644607,1165.8632573404254,262.4516002248127,62,weibo,7
日本,、,2.9766498510406256,412.2002027154387,166.26939136837274,68,weibo,7
日本,白鯽,10.067307168614445,12860.02753967264,156.55296194988117,12,weibo,7
日本,和,1.9776360075683344,39.69469914388596,22.7221071064179,18,weibo,7
日本,的,0.8786603752019534,25.499164843652366,20.601122666137265,64,weibo,7
日本,。,-0.14928713802434984,-0.1974848641466077,-0.2041331398604309,18,weibo,7
日本,，,-0.38543689067611425,-3.2982924684726322,-3.571505476158361,43,weibo,7
請問,美國,8.22667807619927,23867.35649460724,842.7300814766081,80,weibo,7
，,美國,1.6035961590082481,909.2323880442434,609.7090434840521,621,weibo,7
迴應,美國,6.040211573185998,4992.808054996572,514.8084056262337,78,weibo,7
向,美國,5.146927054662807,2080.868475248099,328.4652158412773,62,weibo,7
意味着,美國,7.675579027344398,5277.364149842955,241.75590409935864,26,weibo,7
反觀,美國,8.377987399474236,7293.7063118749475,240.71142375751745,22,weibo,7
與,美國,3.6147370665013074,767.9431357062555,238.31644599010247,74,weibo,7
這位,美國,6.680396043642173,3025.213045729491,227.14975944510735,30,weibo,7
對,美國,3.5688267419929414,679.5854530630006,214.84171420347485,68,weibo,7
一艘,美國,7.08294259873782,2678.5733852840162,164.55984411086337,20,weibo,7
當,美國,5.08294259873782,960.3994265261308,155.94112969185664,30,weibo,7
認清,美國,7.78249423126091,3062.3356356448794,133.0983989012712,14,weibo,7
當前,美國,5.677547681333143,1085.325120169533,133.04694803763098,22,weibo,7
希望,美國,4.2039579996991865,496.02867701300613,119.62405443266522,30,weibo,7
跟隨,美國,7.178422907592049,2005.1664145755833,117.44445826306146,14,weibo,7
研究院,美國,6.966918802398337,1727.9432738186765,112.44800638124883,14,weibo,7
批評,美國,6.315214750800927,1245.5036405798462,111.9589580309094,16,weibo,7
展示,美國,6.871761569357997,1615.8757969156986,110.2556901769013,14,weibo,7
救,美國,6.753925079064139,1486.9629631347243,107.58206262033316,14,weibo,7
敦促,美國,6.426350421035634,1179.2930158648992,100.35154724856565,14,weibo,7
在,美國,1.7267056757612336,156.5377484141873,97.6189443557291,96,weibo,7
反對,美國,5.700132261703436,802.2471665453112,97.25998305134898,16,weibo,7
應對,美國,6.159563880340733,975.5227203448901,94.6411523641024,14,weibo,7
：,美國,2.071166196977081,162.25453105045625,90.11854302725031,66,weibo,7
超過,美國,4.608426257267843,382.4418093940431,77.07569124264731,17,weibo,7
是,美國,1.5359800855922692,108.31120362641808,71.70833685919872,86,weibo,7
跟,美國,3.411167705398123,210.25148473156287,70.69122974426217,24,weibo,7
如果,美國,3.266731325719709,155.0645090663871,55.22600837633383,20,weibo,7
不是,美國,2.899264442228178,112.26844825820613,46.126488707310436,20,weibo,7
只要,美國,3.88860255873531,142.0581890618973,39.18184344249782,11,weibo,7
認爲,美國,3.4965988676183035,112.83199574591428,36.62071052784102,12,weibo,7
從,美國,2.5427424658028746,76.24354608887745,35.767811968903,19,weibo,7
被,美國,2.1017198057684485,63.40497177199219,34.76503117908208,25,weibo,7
】,美國,1.905223850602057,58.65609254901778,34.36942077040403,29,weibo,7
日,美國,1.8596620917833695,57.43567403104603,34.16693324587804,30,weibo,7
現在,美國,2.6119682320840614,68.66127036002402,31.4006901812276,16,weibo,7
買,美國,3.090215833649998,79.84170339947788,30.464684345247438,12,weibo,7
。,美國,0.7719106716725237,34.213690182549115,28.312882104343288,114,weibo,7
O,美國,1.7719381528866944,41.18465094654255,25.203867777303756,24,weibo,7
成爲,美國,2.935299044671514,57.96965351837097,23.478255858093156,10,weibo,7
而,美國,2.2043915669574123,36.860959058945085,19.494717580218428,13,weibo,7
據,美國,2.430968691160407,39.48323027179527,19.2758071120274,11,weibo,7
(,美國,2.348806374062289,36.3102392076949,18.253195670963798,11,weibo,7
【,美國,1.426820124780916,22.3810698971276,15.27078797985368,21,weibo,7
但,美國,1.7690319714543472,23.91435516376402,14.640248445537011,14,weibo,7
#,美國,0.7732494467836019,14.582600247826745,12.0316882216081,49,weibo,7
##,美國,1.3382247288474278,16.709550800511355,11.710694899806388,18,weibo,7
一個,美國,1.313693722678077,16.061858960473856,11.340266437803326,18,weibo,7
“,美國,0.944582517140967,14.324737021583996,11.266241129356281,32,weibo,7
和,美國,0.9390756204596102,14.152640445491608,11.148074790411425,32,weibo,7
讓,美國,1.5709628025562286,15.751057258310539,10.271596624411648,12,weibo,7
就是,美國,1.3797947899550285,11.886196579099796,8.22339060717717,12,weibo,7
月,美國,1.0282005529547193,9.58690833307773,7.35911456663165,18,weibo,7
.,美國,1.2032537306879396,8.87941362781403,6.476744566192325,12,weibo,7
《,美國,0.8343606534205096,6.91952398385888,5.60824376859334,20,weibo,7
、,美國,0.5181579799542946,5.940206843767412,5.240846900130766,45,weibo,7
到,美國,1.0190826567909026,6.26811940186695,4.82272410961097,12,weibo,7
爲,美國,0.9016306394677287,4.4574747750927255,3.544822992522768,11,weibo,7
？,美國,0.75613678429707,3.954760813643652,3.273615655562894,14,weibo,7
了,美國,0.23223921892045207,1.0791123553769724,1.0220369529671256,41,weibo,7
！,美國,0.23938912794882383,0.5283046486652191,0.49933088405896164,19,weibo,7
”,美國,-0.6954744550184441,-2.3872377873582513,-2.765012122573003,10,weibo,7
的,美國,-1.734267424781161,-64.53429638105297,-88.15947863539475,38,weibo,7
美國,海軍,7.486761488630147,18142.521473052373,916.3358090979752,102,weibo,7
美國,衛生部長,7.438383855353196,14614.26383465208,755.555431028071,85,weibo,7
美國,大使,6.54026346937241,7307.590640740731,589.8677970468138,80,weibo,7
美國,兩黨,8.26554725849098,15327.853787271684,534.3254412255542,50,weibo,7
美國,總統,6.813386692829787,6203.959021083268,436.9950974441314,56,weibo,7
美國,驅逐艦,5.472457789447725,3149.02321188096,426.8987939894639,74,weibo,7
美國,衛生領域,8.497884867101858,12976.791679644408,412.72283914407024,36,weibo,7
美國,大選,7.735365593110328,9101.769547711974,406.25648490867263,43,weibo,7
美國,衛生,7.101956190770719,4886.8855421862745,298.0316711566934,36,weibo,7
美國,購買,7.036728567995099,4149.035537952675,261.33359285149044,32,weibo,7
美國,售臺,6.974983334512953,3724.251839098006,241.87087158408275,30,weibo,7
美國,人,3.0793173867985226,627.9536818672456,241.80839584935634,95,weibo,7
美國,官員,5.846534969046799,2117.210783654252,239.5774527530666,38,weibo,7
美國,交通部,8.575887379103131,7611.9612370205505,237.89172828608594,20,weibo,7
美國,人民,5.386062820223113,1598.3355213634177,225.38650510221981,40,weibo,7
美國,太遠,8.142927971827024,5628.15505403061,207.0275274727357,20,weibo,7
美國,新冠,5.07035934587638,888.1630706937657,145.09831232785598,28,weibo,7
美國,軍方,6.838921784936924,2030.1703137887876,141.00944146062616,18,weibo,7
美國,支持,4.62501908643401,637.9429818244345,127.72033172466475,28,weibo,7
美國,發動,7.70141826118699,2480.2938996231824,112.44353229757681,12,weibo,7
美國,抗疫,5.350921014102856,778.8852766653985,111.56999847819338,20,weibo,7
美國,研究所,6.89138920483106,1638.5151690559312,110.86386231807964,14,weibo,7
美國,之所以,6.798279800439579,1534.3722072485368,108.72917685805307,14,weibo,7
美國,軍機,5.875447660962038,910.0352450059828,101.45653250714032,16,weibo,7
美國,停止,5.859680345103722,787.3182292617666,88.4393927884521,14,weibo,7
美國,一些,4.078216956178142,329.9065133907386,83.99011848270052,22,weibo,7
美國,宣佈,4.19045634190961,327.22018892963996,79.35330719689766,20,weibo,7
美國,當前,4.98236286487855,416.1451320113424,70.76037639437915,14,weibo,7
美國,向,3.6111527089223276,227.35512640808395,70.45998626931276,22,weibo,7
美國,新增,2.914618258242716,159.43645220555916,65.15935101992561,28,weibo,7
美國,等,2.6271308086843836,130.72758234535792,59.50605962517263,30,weibo,7
美國,疫情,3.3762150342667665,170.13934500976805,58.008775618527416,20,weibo,7
美國,前,3.3321844515212704,147.5370946342042,51.192363630505795,18,weibo,7
美國,封殺,4.810352632740154,261.65243096488905,48.12895398666173,10,weibo,7
